"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1852","SeuratProject",3869,558,"Cell1852","Batch2","Group3",4511.13465363457,"0","0"
"Cell1853","SeuratProject",2626,399,"Cell1853","Batch2","Group4",3023.73318697385,"1","1"
"Cell1854","SeuratProject",1294,267,"Cell1854","Batch2","Group1",1603.85243025381,"2","2"
"Cell1855","SeuratProject",3667,529,"Cell1855","Batch2","Group3",4246.0116225548,"0","0"
"Cell1856","SeuratProject",2774,416,"Cell1856","Batch2","Group1",3284.61602799632,"2","2"
"Cell1857","SeuratProject",2891,465,"Cell1857","Batch2","Group2",3514.43673384384,"3","3"
"Cell1858","SeuratProject",2262,407,"Cell1858","Batch2","Group3",2745.45983359863,"0","0"
"Cell1859","SeuratProject",2860,441,"Cell1859","Batch2","Group2",3214.50646566713,"3","3"
"Cell1860","SeuratProject",2721,427,"Cell1860","Batch2","Group2",3491.5379930749,"3","3"
"Cell1861","SeuratProject",1780,336,"Cell1861","Batch2","Group2",2171.01783183407,"3","3"
"Cell1862","SeuratProject",2927,463,"Cell1862","Batch2","Group1",3535.27593038917,"2","2"
"Cell1863","SeuratProject",1954,369,"Cell1863","Batch2","Group3",2556.56733548506,"0","0"
"Cell1864","SeuratProject",8112,861,"Cell1864","Batch2","Group3",8798.64930865895,"0","0"
"Cell1865","SeuratProject",1718,311,"Cell1865","Batch2","Group1",2192.92455356687,"2","2"
"Cell1866","SeuratProject",3780,528,"Cell1866","Batch2","Group3",4291.91215947034,"0","0"
"Cell1867","SeuratProject",4192,562,"Cell1867","Batch2","Group1",4832.92490304434,"2","2"
"Cell1868","SeuratProject",3320,517,"Cell1868","Batch2","Group1",3968.36135867142,"2","2"
"Cell1869","SeuratProject",2998,462,"Cell1869","Batch2","Group2",3441.2293657079,"3","3"
"Cell1870","SeuratProject",3645,525,"Cell1870","Batch2","Group2",4204.97670305944,"3","3"
"Cell1871","SeuratProject",3076,461,"Cell1871","Batch2","Group1",3538.74435213227,"2","2"
"Cell1872","SeuratProject",3851,560,"Cell1872","Batch2","Group1",4553.24948733812,"2","2"
"Cell1873","SeuratProject",3048,443,"Cell1873","Batch2","Group2",3510.47133600936,"3","3"
"Cell1874","SeuratProject",2471,408,"Cell1874","Batch2","Group1",2860.28035947091,"3","3"
"Cell1875","SeuratProject",4148,574,"Cell1875","Batch2","Group2",5149.71478101495,"3","3"
"Cell1876","SeuratProject",1116,261,"Cell1876","Batch2","Group3",1401.68993838111,"0","0"
"Cell1877","SeuratProject",4941,598,"Cell1877","Batch2","Group4",5826.65039272813,"1","1"
"Cell1878","SeuratProject",5453,674,"Cell1878","Batch2","Group4",6144.25340025598,"1","1"
"Cell1879","SeuratProject",3135,458,"Cell1879","Batch2","Group4",3606.49527032861,"1","1"
"Cell1880","SeuratProject",3377,466,"Cell1880","Batch2","Group1",3935.00456309048,"2","2"
"Cell1881","SeuratProject",1905,362,"Cell1881","Batch2","Group3",2188.39450367342,"0","0"
"Cell1882","SeuratProject",2280,364,"Cell1882","Batch2","Group1",2614.17734101838,"2","2"
"Cell1883","SeuratProject",2698,438,"Cell1883","Batch2","Group3",3280.82913309891,"0","0"
"Cell1884","SeuratProject",2034,377,"Cell1884","Batch2","Group1",2491.68362490188,"2","2"
"Cell1885","SeuratProject",2256,386,"Cell1885","Batch2","Group3",2508.93996248072,"0","0"
"Cell1886","SeuratProject",2235,375,"Cell1886","Batch2","Group1",2656.44644722715,"2","2"
"Cell1887","SeuratProject",2682,396,"Cell1887","Batch2","Group1",3197.80713730928,"1","1"
"Cell1888","SeuratProject",4704,591,"Cell1888","Batch2","Group1",5745.07343211237,"2","2"
"Cell1889","SeuratProject",966,209,"Cell1889","Batch2","Group4",1096.56976865536,"1","1"
"Cell1890","SeuratProject",4246,585,"Cell1890","Batch2","Group3",4649.43671911445,"0","0"
"Cell1891","SeuratProject",4167,550,"Cell1891","Batch2","Group3",4810.0429409205,"0","0"
"Cell1892","SeuratProject",2439,410,"Cell1892","Batch2","Group4",2876.58489106059,"1","1"
"Cell1893","SeuratProject",1393,290,"Cell1893","Batch2","Group3",1626.71347179581,"0","0"
"Cell1894","SeuratProject",1623,322,"Cell1894","Batch2","Group3",1995.75980928147,"0","0"
"Cell1895","SeuratProject",1195,256,"Cell1895","Batch2","Group4",1501.77128231081,"1","1"
"Cell1896","SeuratProject",2372,438,"Cell1896","Batch2","Group4",3140.65643685338,"1","1"
"Cell1897","SeuratProject",5521,686,"Cell1897","Batch2","Group1",6378.41575315321,"2","2"
"Cell1898","SeuratProject",3705,484,"Cell1898","Batch2","Group4",4214.08979723486,"1","1"
"Cell1899","SeuratProject",4838,629,"Cell1899","Batch2","Group3",5654.19501236457,"0","0"
"Cell1900","SeuratProject",3486,524,"Cell1900","Batch2","Group3",4632.02398923519,"0","0"
"Cell1901","SeuratProject",2338,374,"Cell1901","Batch2","Group4",2804.2834954878,"1","1"
"Cell1902","SeuratProject",3474,516,"Cell1902","Batch2","Group3",3895.88063243548,"0","0"
"Cell1903","SeuratProject",2313,407,"Cell1903","Batch2","Group3",2626.93058144968,"0","0"
"Cell1904","SeuratProject",1324,298,"Cell1904","Batch2","Group4",1716.53492067385,"3","3"
"Cell1905","SeuratProject",2032,383,"Cell1905","Batch2","Group2",2503.21185445574,"3","3"
"Cell1906","SeuratProject",2065,363,"Cell1906","Batch2","Group4",2332.87792933229,"1","1"
"Cell1907","SeuratProject",2365,385,"Cell1907","Batch2","Group2",2656.17511452278,"3","3"
"Cell1908","SeuratProject",3593,506,"Cell1908","Batch2","Group4",4078.73137285148,"1","1"
"Cell1909","SeuratProject",3091,474,"Cell1909","Batch2","Group3",3502.37239335174,"0","0"
"Cell1910","SeuratProject",10720,1059,"Cell1910","Batch2","Group2",12290.4789942081,"3","3"
"Cell1911","SeuratProject",3437,499,"Cell1911","Batch2","Group1",4086.93771137827,"2","2"
"Cell1912","SeuratProject",6143,676,"Cell1912","Batch2","Group1",6727.28381694192,"2","2"
"Cell1913","SeuratProject",3275,484,"Cell1913","Batch2","Group3",3612.73424446334,"0","0"
"Cell1914","SeuratProject",4908,591,"Cell1914","Batch2","Group4",5455.62112937546,"1","1"
"Cell1915","SeuratProject",2230,401,"Cell1915","Batch2","Group3",2644.90201205544,"0","0"
"Cell1916","SeuratProject",2312,387,"Cell1916","Batch2","Group2",2684.63553719455,"3","3"
"Cell1917","SeuratProject",6130,731,"Cell1917","Batch2","Group3",6783.1136285931,"0","0"
"Cell1918","SeuratProject",1958,352,"Cell1918","Batch2","Group1",2476.43459803674,"2","2"
"Cell1919","SeuratProject",2584,427,"Cell1919","Batch2","Group2",2957.17630837239,"3","3"
"Cell1920","SeuratProject",2249,391,"Cell1920","Batch2","Group2",2801.268866313,"2","2"
"Cell1921","SeuratProject",1928,359,"Cell1921","Batch2","Group3",2400.05332890282,"0","0"
"Cell1922","SeuratProject",2998,484,"Cell1922","Batch2","Group3",3785.24062401364,"0","0"
"Cell1923","SeuratProject",6214,653,"Cell1923","Batch2","Group1",6799.03434364057,"2","2"
"Cell1924","SeuratProject",3836,543,"Cell1924","Batch2","Group2",4356.40191411005,"3","3"
"Cell1925","SeuratProject",2613,447,"Cell1925","Batch2","Group2",3046.70345936887,"3","3"
"Cell1926","SeuratProject",2280,368,"Cell1926","Batch2","Group1",2991.58208609721,"2","2"
"Cell1927","SeuratProject",5680,684,"Cell1927","Batch2","Group4",6334.56633385837,"1","1"
"Cell1928","SeuratProject",3455,543,"Cell1928","Batch2","Group2",4121.06452318822,"3","3"
"Cell1929","SeuratProject",1366,279,"Cell1929","Batch2","Group4",1718.94181374108,"1","1"
"Cell1930","SeuratProject",3096,463,"Cell1930","Batch2","Group4",3609.11914349006,"1","1"
"Cell1931","SeuratProject",3846,524,"Cell1931","Batch2","Group4",4331.360616632,"1","1"
"Cell1932","SeuratProject",2832,474,"Cell1932","Batch2","Group2",3494.89055153291,"3","3"
"Cell1933","SeuratProject",1663,320,"Cell1933","Batch2","Group1",2345.24328420998,"2","2"
"Cell1934","SeuratProject",3898,537,"Cell1934","Batch2","Group4",4625.81276335465,"1","1"
"Cell1935","SeuratProject",3601,497,"Cell1935","Batch2","Group2",3696.96715684661,"3","3"
"Cell1936","SeuratProject",3992,548,"Cell1936","Batch2","Group1",4507.11128666141,"2","2"
"Cell1937","SeuratProject",1816,323,"Cell1937","Batch2","Group4",2214.39069313129,"1","1"
"Cell1938","SeuratProject",1194,259,"Cell1938","Batch2","Group1",1516.25549711958,"2","2"
"Cell1939","SeuratProject",2028,362,"Cell1939","Batch2","Group3",2240.67994923008,"0","0"
"Cell1940","SeuratProject",1397,301,"Cell1940","Batch2","Group2",1829.72120917014,"3","3"
"Cell1941","SeuratProject",1036,251,"Cell1941","Batch2","Group3",1356.16623990555,"0","0"
"Cell1942","SeuratProject",2153,390,"Cell1942","Batch2","Group2",2577.00439847121,"3","3"
"Cell1943","SeuratProject",2126,378,"Cell1943","Batch2","Group2",2502.51434691163,"3","3"
"Cell1944","SeuratProject",3898,523,"Cell1944","Batch2","Group2",4590.13114952566,"3","3"
"Cell1945","SeuratProject",2581,404,"Cell1945","Batch2","Group3",2919.73591847245,"0","0"
"Cell1946","SeuratProject",3329,492,"Cell1946","Batch2","Group3",4151.56300556407,"0","0"
"Cell1947","SeuratProject",1577,277,"Cell1947","Batch2","Group4",1830.18278845356,"1","1"
"Cell1948","SeuratProject",1687,334,"Cell1948","Batch2","Group1",2108.46807158162,"2","2"
"Cell1949","SeuratProject",3031,436,"Cell1949","Batch2","Group1",3618.73679523071,"2","2"
"Cell1950","SeuratProject",1773,328,"Cell1950","Batch2","Group3",2083.3768707169,"0","0"
"Cell1951","SeuratProject",4832,641,"Cell1951","Batch2","Group3",5898.38286909458,"0","0"
"Cell1952","SeuratProject",3030,434,"Cell1952","Batch2","Group1",3720.34052300133,"2","2"
"Cell1953","SeuratProject",2404,368,"Cell1953","Batch2","Group3",3030.27369715383,"0","0"
"Cell1954","SeuratProject",2420,388,"Cell1954","Batch2","Group1",2896.46191739862,"2","2"
"Cell1955","SeuratProject",8216,895,"Cell1955","Batch2","Group2",9185.26798249439,"3","3"
"Cell1956","SeuratProject",2539,398,"Cell1956","Batch2","Group2",2686.99693202693,"3","3"
"Cell1957","SeuratProject",1846,363,"Cell1957","Batch2","Group2",2208.27485863662,"3","3"
"Cell1958","SeuratProject",2103,372,"Cell1958","Batch2","Group1",2644.41723173922,"2","2"
"Cell1959","SeuratProject",1189,234,"Cell1959","Batch2","Group1",1561.48120098058,"2","2"
"Cell1960","SeuratProject",2927,453,"Cell1960","Batch2","Group2",3383.19436470994,"3","3"
"Cell1961","SeuratProject",6498,725,"Cell1961","Batch2","Group1",7423.3996725394,"3","3"
"Cell1962","SeuratProject",3098,440,"Cell1962","Batch2","Group1",3380.21767644588,"2","2"
"Cell1963","SeuratProject",3463,489,"Cell1963","Batch2","Group1",4031.34978773178,"2","2"
"Cell1964","SeuratProject",5484,645,"Cell1964","Batch2","Group1",6158.40738361874,"2","2"
"Cell1965","SeuratProject",2819,459,"Cell1965","Batch2","Group2",3324.90514458431,"3","3"
"Cell1966","SeuratProject",1839,322,"Cell1966","Batch2","Group3",2217.26854115944,"0","0"
"Cell1967","SeuratProject",5393,678,"Cell1967","Batch2","Group2",5950.70785530914,"3","3"
"Cell1968","SeuratProject",2041,359,"Cell1968","Batch2","Group4",2340.25055397163,"1","1"
"Cell1969","SeuratProject",1477,284,"Cell1969","Batch2","Group4",1679.85734436413,"1","1"
"Cell1970","SeuratProject",1723,316,"Cell1970","Batch2","Group4",2076.89896842482,"1","1"
"Cell1971","SeuratProject",3727,527,"Cell1971","Batch2","Group1",4374.01472163367,"2","2"
"Cell1972","SeuratProject",5097,613,"Cell1972","Batch2","Group1",5853.49737530815,"2","2"
"Cell1973","SeuratProject",7893,871,"Cell1973","Batch2","Group3",9016.47795799981,"3","3"
"Cell1974","SeuratProject",4136,590,"Cell1974","Batch2","Group1",4997.22707994991,"2","2"
"Cell1975","SeuratProject",5656,634,"Cell1975","Batch2","Group1",6155.62817708215,"2","2"
"Cell1976","SeuratProject",1708,288,"Cell1976","Batch2","Group4",1760.37268305119,"1","1"
"Cell1977","SeuratProject",3209,456,"Cell1977","Batch2","Group4",3604.12595797102,"1","1"
"Cell1978","SeuratProject",4838,594,"Cell1978","Batch2","Group1",5570.14327065585,"2","2"
"Cell1979","SeuratProject",2440,415,"Cell1979","Batch2","Group2",2814.18522611174,"3","3"
"Cell1980","SeuratProject",4538,600,"Cell1980","Batch2","Group4",5261.79290978676,"1","1"
"Cell1981","SeuratProject",2545,407,"Cell1981","Batch2","Group4",2976.2398868747,"1","1"
"Cell1982","SeuratProject",1761,345,"Cell1982","Batch2","Group4",2308.56660581769,"1","1"
"Cell1983","SeuratProject",1723,343,"Cell1983","Batch2","Group4",2129.31330497272,"1","1"
"Cell1984","SeuratProject",3849,549,"Cell1984","Batch2","Group3",4233.03691339038,"0","0"
"Cell1985","SeuratProject",1164,244,"Cell1985","Batch2","Group4",1413.31755930539,"1","1"
"Cell1986","SeuratProject",4653,620,"Cell1986","Batch2","Group3",5536.65042639063,"0","0"
"Cell1987","SeuratProject",2376,412,"Cell1987","Batch2","Group1",2933.30528778712,"2","2"
"Cell1988","SeuratProject",3159,496,"Cell1988","Batch2","Group3",3719.09660153841,"0","0"
"Cell1989","SeuratProject",6732,713,"Cell1989","Batch2","Group1",7079.03556518991,"2","2"
"Cell1990","SeuratProject",3747,504,"Cell1990","Batch2","Group4",4012.01692060387,"1","1"
"Cell1991","SeuratProject",5750,669,"Cell1991","Batch2","Group1",6336.08666346536,"2","2"
"Cell1992","SeuratProject",2593,414,"Cell1992","Batch2","Group3",3079.0359682715,"0","0"
"Cell1993","SeuratProject",1743,343,"Cell1993","Batch2","Group3",2139.1207298654,"0","0"
"Cell1994","SeuratProject",4768,589,"Cell1994","Batch2","Group1",5736.64104054104,"2","2"
"Cell1995","SeuratProject",6452,754,"Cell1995","Batch2","Group3",7156.96300626963,"0","0"
"Cell1996","SeuratProject",2732,424,"Cell1996","Batch2","Group1",3267.57054239393,"2","2"
"Cell1997","SeuratProject",2571,414,"Cell1997","Batch2","Group3",3034.69496956379,"0","0"
"Cell1998","SeuratProject",2693,431,"Cell1998","Batch2","Group2",3215.46427361817,"3","3"
"Cell1999","SeuratProject",4119,583,"Cell1999","Batch2","Group2",4719.20302443833,"3","3"
"Cell2000","SeuratProject",2181,395,"Cell2000","Batch2","Group3",2451.04970383451,"0","0"
