"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell888","SeuratProject",1466,308,"Cell888","Batch1","Group2",1904.37088811955,"2","2"
"Cell889","SeuratProject",2144,403,"Cell889","Batch1","Group3",2555.76707078808,"0","0"
"Cell890","SeuratProject",2362,406,"Cell890","Batch1","Group3",2658.75665976464,"0","0"
"Cell891","SeuratProject",3849,532,"Cell891","Batch1","Group3",4205.64821356059,"0","0"
"Cell892","SeuratProject",5541,629,"Cell892","Batch1","Group4",5941.00882505756,"1","1"
"Cell893","SeuratProject",3072,502,"Cell893","Batch1","Group3",3607.94915741361,"0","0"
"Cell894","SeuratProject",2443,417,"Cell894","Batch1","Group3",2998.53911509263,"0","0"
"Cell895","SeuratProject",2203,372,"Cell895","Batch1","Group4",2564.50404088258,"1","1"
"Cell896","SeuratProject",2331,381,"Cell896","Batch1","Group1",2811.25998851186,"3","3"
"Cell897","SeuratProject",2930,468,"Cell897","Batch1","Group2",3232.5369683675,"2","2"
"Cell898","SeuratProject",3177,476,"Cell898","Batch1","Group3",3627.09916331087,"0","0"
"Cell899","SeuratProject",2631,449,"Cell899","Batch1","Group3",3233.61030417522,"0","0"
"Cell900","SeuratProject",2396,421,"Cell900","Batch1","Group3",3070.33633735287,"0","0"
"Cell901","SeuratProject",4689,599,"Cell901","Batch1","Group4",5356.36888770601,"1","1"
"Cell902","SeuratProject",2691,454,"Cell902","Batch1","Group2",3248.6407725175,"2","2"
"Cell903","SeuratProject",2569,436,"Cell903","Batch1","Group2",2802.95086764416,"2","2"
"Cell904","SeuratProject",4968,617,"Cell904","Batch1","Group1",5790.86955783633,"3","3"
"Cell905","SeuratProject",3174,457,"Cell905","Batch1","Group4",3667.97765115937,"1","1"
"Cell906","SeuratProject",4406,626,"Cell906","Batch1","Group3",5085.43701053276,"0","0"
"Cell907","SeuratProject",2001,346,"Cell907","Batch1","Group4",2374.81625704961,"1","1"
"Cell908","SeuratProject",2543,419,"Cell908","Batch1","Group4",3199.09021702542,"1","1"
"Cell909","SeuratProject",3844,509,"Cell909","Batch1","Group4",4436.06947095627,"1","1"
"Cell910","SeuratProject",2142,361,"Cell910","Batch1","Group1",2425.97976526541,"3","3"
"Cell911","SeuratProject",2713,412,"Cell911","Batch1","Group4",3325.74925354713,"1","1"
"Cell912","SeuratProject",6968,802,"Cell912","Batch1","Group2",7964.03975603785,"2","2"
"Cell913","SeuratProject",3294,521,"Cell913","Batch1","Group2",4115.56511343599,"2","2"
"Cell914","SeuratProject",2105,366,"Cell914","Batch1","Group1",2495.29729022614,"3","3"
"Cell915","SeuratProject",3748,548,"Cell915","Batch1","Group3",4430.56458950379,"0","0"
"Cell916","SeuratProject",2842,448,"Cell916","Batch1","Group2",3062.36886088533,"2","2"
"Cell917","SeuratProject",3084,475,"Cell917","Batch1","Group1",3795.29680819655,"3","3"
"Cell918","SeuratProject",1997,383,"Cell918","Batch1","Group2",2404.18388024359,"2","2"
"Cell919","SeuratProject",2529,381,"Cell919","Batch1","Group4",3061.55863518398,"1","1"
"Cell920","SeuratProject",3758,543,"Cell920","Batch1","Group1",4446.08892679108,"3","3"
"Cell921","SeuratProject",6772,806,"Cell921","Batch1","Group2",7561.53802498534,"2","2"
"Cell922","SeuratProject",4173,536,"Cell922","Batch1","Group2",4765.38985668909,"2","2"
"Cell923","SeuratProject",3039,481,"Cell923","Batch1","Group3",3482.44954180353,"0","0"
"Cell924","SeuratProject",1799,364,"Cell924","Batch1","Group3",2317.51297489095,"0","0"
"Cell925","SeuratProject",2075,340,"Cell925","Batch1","Group4",2484.80823368359,"1","1"
"Cell926","SeuratProject",3161,505,"Cell926","Batch1","Group2",3636.21867375257,"2","2"
"Cell927","SeuratProject",3165,467,"Cell927","Batch1","Group4",3551.36495190455,"1","1"
"Cell928","SeuratProject",4160,604,"Cell928","Batch1","Group2",4758.23226556756,"2","2"
"Cell929","SeuratProject",3097,456,"Cell929","Batch1","Group4",3515.61099596245,"1","1"
"Cell930","SeuratProject",1753,320,"Cell930","Batch1","Group3",2176.01903729993,"0","0"
"Cell931","SeuratProject",1784,359,"Cell931","Batch1","Group2",2108.72202800965,"2","2"
"Cell932","SeuratProject",2854,449,"Cell932","Batch1","Group1",3360.36940047939,"3","3"
"Cell933","SeuratProject",4141,543,"Cell933","Batch1","Group1",4491.24592354181,"3","3"
"Cell934","SeuratProject",2043,382,"Cell934","Batch1","Group1",2404.77494506775,"3","3"
"Cell935","SeuratProject",4104,562,"Cell935","Batch1","Group2",4859.65541832947,"2","2"
"Cell936","SeuratProject",3594,550,"Cell936","Batch1","Group3",4208.75314690361,"0","0"
"Cell937","SeuratProject",5091,639,"Cell937","Batch1","Group2",5527.87227416186,"2","2"
"Cell938","SeuratProject",2216,399,"Cell938","Batch1","Group2",2753.03174754211,"2","2"
"Cell939","SeuratProject",5595,681,"Cell939","Batch1","Group2",6664.79317823397,"2","2"
"Cell940","SeuratProject",3549,525,"Cell940","Batch1","Group2",4290.73974063244,"2","2"
"Cell941","SeuratProject",1769,346,"Cell941","Batch1","Group1",2089.69560734546,"3","3"
"Cell942","SeuratProject",2170,401,"Cell942","Batch1","Group2",2579.77001434534,"2","2"
"Cell943","SeuratProject",2559,420,"Cell943","Batch1","Group3",3005.85731792391,"0","0"
"Cell944","SeuratProject",4557,611,"Cell944","Batch1","Group3",5168.43158362991,"0","0"
"Cell945","SeuratProject",1960,371,"Cell945","Batch1","Group2",2578.94855964729,"2","2"
"Cell946","SeuratProject",1491,312,"Cell946","Batch1","Group2",1932.3094592724,"2","2"
"Cell947","SeuratProject",2148,363,"Cell947","Batch1","Group1",2491.83950327005,"3","3"
"Cell948","SeuratProject",2437,416,"Cell948","Batch1","Group3",2971.28028292363,"0","0"
"Cell949","SeuratProject",7210,801,"Cell949","Batch1","Group1",8100.45295280884,"3","3"
"Cell950","SeuratProject",7382,844,"Cell950","Batch1","Group3",8375.21996479257,"0","0"
"Cell951","SeuratProject",8191,861,"Cell951","Batch1","Group2",9137.64884077958,"2","2"
"Cell952","SeuratProject",1324,315,"Cell952","Batch1","Group1",1897.02894059563,"3","3"
"Cell953","SeuratProject",2196,389,"Cell953","Batch1","Group4",2812.75793780554,"1","1"
"Cell954","SeuratProject",4514,607,"Cell954","Batch1","Group1",5157.21649478221,"3","3"
"Cell955","SeuratProject",2278,391,"Cell955","Batch1","Group4",2708.71055165891,"1","1"
"Cell956","SeuratProject",2198,382,"Cell956","Batch1","Group4",2765.76937363997,"1","1"
"Cell957","SeuratProject",2018,371,"Cell957","Batch1","Group4",2509.83819470783,"1","1"
"Cell958","SeuratProject",2465,391,"Cell958","Batch1","Group4",2731.06957062144,"1","1"
"Cell959","SeuratProject",3011,511,"Cell959","Batch1","Group3",3589.56121215207,"0","0"
"Cell960","SeuratProject",4299,565,"Cell960","Batch1","Group1",4787.41624656426,"3","3"
"Cell961","SeuratProject",1563,294,"Cell961","Batch1","Group4",2024.98839776621,"1","1"
"Cell962","SeuratProject",2545,418,"Cell962","Batch1","Group1",2954.39835246936,"3","3"
"Cell963","SeuratProject",3736,534,"Cell963","Batch1","Group2",4092.63958733002,"2","2"
"Cell964","SeuratProject",2290,397,"Cell964","Batch1","Group3",2696.96723079567,"0","0"
"Cell965","SeuratProject",3868,539,"Cell965","Batch1","Group4",4534.23614522641,"1","1"
"Cell966","SeuratProject",3659,522,"Cell966","Batch1","Group4",4247.02257395692,"1","1"
"Cell967","SeuratProject",2916,488,"Cell967","Batch1","Group3",3334.2383153695,"0","0"
"Cell968","SeuratProject",2322,382,"Cell968","Batch1","Group1",2706.31185981748,"3","3"
"Cell969","SeuratProject",4083,563,"Cell969","Batch1","Group1",4433.95823676918,"3","3"
"Cell970","SeuratProject",3976,562,"Cell970","Batch1","Group3",4427.67349530883,"0","0"
"Cell971","SeuratProject",3256,497,"Cell971","Batch1","Group2",3903.25767985647,"2","2"
"Cell972","SeuratProject",2405,408,"Cell972","Batch1","Group3",2911.41533168609,"0","0"
"Cell973","SeuratProject",3270,485,"Cell973","Batch1","Group3",3962.70980755759,"0","0"
"Cell974","SeuratProject",2846,453,"Cell974","Batch1","Group2",3154.98293064952,"2","2"
"Cell975","SeuratProject",5380,651,"Cell975","Batch1","Group3",6060.07694603509,"0","0"
"Cell976","SeuratProject",2991,455,"Cell976","Batch1","Group2",3690.55806671524,"2","2"
"Cell977","SeuratProject",1196,264,"Cell977","Batch1","Group1",1496.40462236955,"3","3"
"Cell978","SeuratProject",3018,471,"Cell978","Batch1","Group3",3498.54823718241,"0","0"
"Cell979","SeuratProject",2128,390,"Cell979","Batch1","Group3",2658.56580206468,"0","0"
"Cell980","SeuratProject",1761,349,"Cell980","Batch1","Group2",1987.65394188845,"2","2"
"Cell981","SeuratProject",3178,478,"Cell981","Batch1","Group3",3606.98255260656,"0","0"
"Cell982","SeuratProject",2906,493,"Cell982","Batch1","Group3",3565.32294746785,"0","0"
"Cell983","SeuratProject",1620,345,"Cell983","Batch1","Group2",2052.28014861928,"2","2"
"Cell984","SeuratProject",4507,581,"Cell984","Batch1","Group2",5247.71363303042,"2","2"
"Cell985","SeuratProject",4539,588,"Cell985","Batch1","Group2",5118.10918338391,"2","2"
"Cell986","SeuratProject",2708,454,"Cell986","Batch1","Group3",3492.17570429945,"0","0"
"Cell987","SeuratProject",3784,547,"Cell987","Batch1","Group4",4552.3671710816,"1","1"
"Cell988","SeuratProject",2265,398,"Cell988","Batch1","Group3",2650.67546688368,"0","0"
"Cell989","SeuratProject",4680,653,"Cell989","Batch1","Group3",5493.33971415353,"0","0"
"Cell990","SeuratProject",2228,379,"Cell990","Batch1","Group3",2705.51151442715,"0","0"
"Cell991","SeuratProject",3041,447,"Cell991","Batch1","Group4",3521.79240555747,"1","1"
"Cell992","SeuratProject",4459,639,"Cell992","Batch1","Group3",5335.59482503382,"0","0"
"Cell993","SeuratProject",5016,670,"Cell993","Batch1","Group2",5858.10102456834,"2","2"
"Cell994","SeuratProject",3956,573,"Cell994","Batch1","Group1",4659.98869223121,"2","2"
"Cell995","SeuratProject",1862,340,"Cell995","Batch1","Group1",2244.08698301114,"3","3"
"Cell996","SeuratProject",3801,535,"Cell996","Batch1","Group2",4303.16292974425,"2","2"
"Cell997","SeuratProject",3018,449,"Cell997","Batch1","Group4",3362.24082629369,"1","1"
"Cell998","SeuratProject",2234,427,"Cell998","Batch1","Group3",2700.26686937611,"0","0"
"Cell999","SeuratProject",3924,563,"Cell999","Batch1","Group3",4395.76469091539,"0","0"
"Cell1000","SeuratProject",3515,511,"Cell1000","Batch1","Group1",3953.75747501107,"3","3"
