"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell872","SeuratProject",93547,9872,"Cell872","Batch1","Group3",93358.4725825395,"2","2"
"Cell873","SeuratProject",82997,9512,"Cell873","Batch1","Group3",83194.3352739231,"2","2"
"Cell874","SeuratProject",63248,8409,"Cell874","Batch1","Group2",62266.8459901597,"1","1"
"Cell875","SeuratProject",82535,9517,"Cell875","Batch1","Group3",81732.7962283703,"2","2"
"Cell876","SeuratProject",46280,7235,"Cell876","Batch1","Group3",45808.2277761799,"2","2"
"Cell877","SeuratProject",56462,8023,"Cell877","Batch1","Group2",57263.6809516218,"1","1"
"Cell878","SeuratProject",58089,8124,"Cell878","Batch1","Group3",58179.7563674671,"2","2"
"Cell879","SeuratProject",55829,7932,"Cell879","Batch1","Group2",55521.7331649848,"2","2"
"Cell880","SeuratProject",57137,8158,"Cell880","Batch1","Group2",56965.0118331729,"1","1"
"Cell881","SeuratProject",64724,8411,"Cell881","Batch1","Group2",64557.6299868181,"1","1"
"Cell882","SeuratProject",46553,7309,"Cell882","Batch1","Group1",46249.0561753128,"0","0"
"Cell883","SeuratProject",77066,9097,"Cell883","Batch1","Group3",76726.8722909073,"2","2"
"Cell884","SeuratProject",52409,7707,"Cell884","Batch1","Group2",52933.2082651283,"1","1"
"Cell885","SeuratProject",67189,8529,"Cell885","Batch1","Group4",67582.4524249703,"1","1"
"Cell886","SeuratProject",60368,8363,"Cell886","Batch1","Group2",60176.6227754456,"1","1"
"Cell887","SeuratProject",70655,8818,"Cell887","Batch1","Group1",71277.7998908323,"0","0"
"Cell888","SeuratProject",50476,7656,"Cell888","Batch1","Group3",50544.0094544625,"2","2"
"Cell889","SeuratProject",98785,10231,"Cell889","Batch1","Group3",98431.94632773,"2","2"
"Cell890","SeuratProject",57269,7998,"Cell890","Batch1","Group2",57302.967607719,"1","1"
"Cell891","SeuratProject",45730,7293,"Cell891","Batch1","Group1",46076.5800377501,"0","0"
"Cell892","SeuratProject",75481,9167,"Cell892","Batch1","Group1",75957.0061743164,"0","0"
"Cell893","SeuratProject",42204,6969,"Cell893","Batch1","Group1",42632.7009820417,"3","3"
"Cell894","SeuratProject",57290,8034,"Cell894","Batch1","Group3",56465.5245203966,"2","2"
"Cell895","SeuratProject",65303,8540,"Cell895","Batch1","Group3",64986.7376083104,"2","2"
"Cell896","SeuratProject",72940,9016,"Cell896","Batch1","Group1",73107.4915689158,"0","0"
"Cell897","SeuratProject",56920,7973,"Cell897","Batch1","Group2",57222.2303573398,"1","1"
"Cell898","SeuratProject",49828,7568,"Cell898","Batch1","Group3",49978.6453419311,"2","2"
"Cell899","SeuratProject",55664,7904,"Cell899","Batch1","Group1",55839.1743983295,"0","0"
"Cell900","SeuratProject",81250,9376,"Cell900","Batch1","Group1",81826.9812662576,"0","0"
"Cell901","SeuratProject",66798,8612,"Cell901","Batch1","Group1",66269.3046504238,"0","0"
"Cell902","SeuratProject",67901,8688,"Cell902","Batch1","Group1",67619.1565647695,"0","0"
"Cell903","SeuratProject",99629,10267,"Cell903","Batch1","Group4",100349.165156304,"3","3"
"Cell904","SeuratProject",53309,7748,"Cell904","Batch1","Group3",53124.8584482276,"2","2"
"Cell905","SeuratProject",56948,8008,"Cell905","Batch1","Group2",57295.8595024283,"1","1"
"Cell906","SeuratProject",51498,7609,"Cell906","Batch1","Group1",51121.7122693046,"0","0"
"Cell907","SeuratProject",83354,9383,"Cell907","Batch1","Group3",82762.0601178567,"2","2"
"Cell908","SeuratProject",97272,10053,"Cell908","Batch1","Group2",97471.8344548248,"1","1"
"Cell909","SeuratProject",63021,8445,"Cell909","Batch1","Group1",62978.139944277,"0","0"
"Cell910","SeuratProject",56345,8037,"Cell910","Batch1","Group1",56848.3736376383,"0","0"
"Cell911","SeuratProject",46551,7269,"Cell911","Batch1","Group1",46772.9775838809,"0","0"
"Cell912","SeuratProject",68360,8616,"Cell912","Batch1","Group3",67347.8352055031,"2","2"
"Cell913","SeuratProject",71046,8910,"Cell913","Batch1","Group2",71453.0363782099,"0","0"
"Cell914","SeuratProject",45025,7152,"Cell914","Batch1","Group1",44896.7298423589,"0","0"
"Cell915","SeuratProject",78404,9208,"Cell915","Batch1","Group1",78512.2240922258,"3","3"
"Cell916","SeuratProject",55998,7849,"Cell916","Batch1","Group1",55673.2657753816,"0","0"
"Cell917","SeuratProject",68107,8701,"Cell917","Batch1","Group2",68156.832982087,"1","1"
"Cell918","SeuratProject",71326,8846,"Cell918","Batch1","Group1",72083.6042400528,"0","0"
"Cell919","SeuratProject",52930,7783,"Cell919","Batch1","Group2",53294.7830554433,"1","1"
"Cell920","SeuratProject",54277,7905,"Cell920","Batch1","Group2",54187.0955435871,"1","1"
"Cell921","SeuratProject",64519,8370,"Cell921","Batch1","Group3",64166.4996253538,"2","2"
"Cell922","SeuratProject",62182,8462,"Cell922","Batch1","Group3",62652.1370003622,"2","2"
"Cell923","SeuratProject",49435,7435,"Cell923","Batch1","Group2",49301.0422438988,"1","1"
"Cell924","SeuratProject",60311,8230,"Cell924","Batch1","Group1",60954.7663455789,"0","0"
"Cell925","SeuratProject",78432,9213,"Cell925","Batch1","Group1",79302.9638729439,"0","0"
"Cell926","SeuratProject",44826,7147,"Cell926","Batch1","Group4",44795.090650107,"3","3"
"Cell927","SeuratProject",83854,9545,"Cell927","Batch1","Group4",84386.1690839306,"3","3"
"Cell928","SeuratProject",53027,7736,"Cell928","Batch1","Group2",52875.7848034895,"1","1"
"Cell929","SeuratProject",70813,8869,"Cell929","Batch1","Group2",70704.0437225135,"1","1"
"Cell930","SeuratProject",52240,7640,"Cell930","Batch1","Group1",51741.7784053684,"0","0"
"Cell931","SeuratProject",73126,8973,"Cell931","Batch1","Group1",73300.4322419989,"0","0"
"Cell932","SeuratProject",45066,7180,"Cell932","Batch1","Group2",45539.7496832184,"1","1"
"Cell933","SeuratProject",57811,8023,"Cell933","Batch1","Group3",57802.7464117301,"2","2"
"Cell934","SeuratProject",43108,7009,"Cell934","Batch1","Group1",43151.2890018496,"0","0"
"Cell935","SeuratProject",73582,8978,"Cell935","Batch1","Group3",73891.3396299076,"2","2"
"Cell936","SeuratProject",54678,7830,"Cell936","Batch1","Group3",54635.1236049949,"2","2"
"Cell937","SeuratProject",59375,8214,"Cell937","Batch1","Group4",60063.1313080923,"3","3"
"Cell938","SeuratProject",48639,7449,"Cell938","Batch1","Group3",48460.3697396392,"2","2"
"Cell939","SeuratProject",60062,8241,"Cell939","Batch1","Group1",60364.7906718103,"0","0"
"Cell940","SeuratProject",49419,7569,"Cell940","Batch1","Group1",49191.7000480462,"0","0"
"Cell941","SeuratProject",64702,8535,"Cell941","Batch1","Group1",64525.0528826208,"0","0"
"Cell942","SeuratProject",48269,7493,"Cell942","Batch1","Group1",48856.7398674931,"0","0"
"Cell943","SeuratProject",61973,8442,"Cell943","Batch1","Group1",62117.8878685157,"0","0"
"Cell944","SeuratProject",54105,7844,"Cell944","Batch1","Group3",53666.8677853734,"2","2"
"Cell945","SeuratProject",79773,9373,"Cell945","Batch1","Group3",79026.3429623097,"2","2"
"Cell946","SeuratProject",53824,7753,"Cell946","Batch1","Group4",53326.8737951675,"1","1"
"Cell947","SeuratProject",87638,9699,"Cell947","Batch1","Group1",87804.1184611318,"0","0"
"Cell948","SeuratProject",30833,5857,"Cell948","Batch1","Group1",31095.7441256464,"0","0"
"Cell949","SeuratProject",53014,7732,"Cell949","Batch1","Group2",53543.2889712638,"1","1"
"Cell950","SeuratProject",36856,6406,"Cell950","Batch1","Group1",36647.6673789473,"0","0"
"Cell951","SeuratProject",72079,8921,"Cell951","Batch1","Group2",72708.1729240727,"1","1"
"Cell952","SeuratProject",58943,8166,"Cell952","Batch1","Group2",58876.7077167675,"1","1"
"Cell953","SeuratProject",50187,7570,"Cell953","Batch1","Group2",50754.8981925255,"1","1"
"Cell954","SeuratProject",68241,8738,"Cell954","Batch1","Group2",68640.6792351499,"1","1"
"Cell955","SeuratProject",74666,9054,"Cell955","Batch1","Group4",74752.9773435149,"3","3"
"Cell956","SeuratProject",44457,7072,"Cell956","Batch1","Group1",44101.8706936508,"0","0"
"Cell957","SeuratProject",59525,8213,"Cell957","Batch1","Group2",60142.5983105918,"1","1"
"Cell958","SeuratProject",65818,8600,"Cell958","Batch1","Group3",66470.0563893264,"2","2"
"Cell959","SeuratProject",75654,9151,"Cell959","Batch1","Group1",75630.3915457609,"0","0"
"Cell960","SeuratProject",55299,7809,"Cell960","Batch1","Group2",55062.5109201264,"1","1"
"Cell961","SeuratProject",53528,7688,"Cell961","Batch1","Group3",54495.1697717546,"3","3"
"Cell962","SeuratProject",47887,7265,"Cell962","Batch1","Group1",48087.6693937782,"0","0"
"Cell963","SeuratProject",58382,8149,"Cell963","Batch1","Group1",58796.5138807789,"0","0"
"Cell964","SeuratProject",56621,7993,"Cell964","Batch1","Group3",57743.4800920576,"2","2"
"Cell965","SeuratProject",52859,7657,"Cell965","Batch1","Group1",52576.1802462279,"0","0"
"Cell966","SeuratProject",64272,8443,"Cell966","Batch1","Group1",63978.7708002699,"0","0"
"Cell967","SeuratProject",56528,7959,"Cell967","Batch1","Group3",57013.8064685077,"2","2"
"Cell968","SeuratProject",95559,9962,"Cell968","Batch1","Group1",95593.5857851609,"0","0"
"Cell969","SeuratProject",51965,7709,"Cell969","Batch1","Group3",52453.2408190139,"2","2"
"Cell970","SeuratProject",50281,7497,"Cell970","Batch1","Group1",50482.0976217411,"0","0"
"Cell971","SeuratProject",62416,8207,"Cell971","Batch1","Group1",61364.6077175745,"0","0"
"Cell972","SeuratProject",71322,8899,"Cell972","Batch1","Group2",71186.8050523592,"1","1"
"Cell973","SeuratProject",49104,7485,"Cell973","Batch1","Group4",49800.644680959,"1","1"
"Cell974","SeuratProject",55429,7925,"Cell974","Batch1","Group3",55711.5858515369,"2","2"
"Cell975","SeuratProject",51363,7686,"Cell975","Batch1","Group4",51344.4176729087,"3","3"
"Cell976","SeuratProject",56632,7994,"Cell976","Batch1","Group1",56051.7535401805,"0","0"
"Cell977","SeuratProject",77303,9274,"Cell977","Batch1","Group1",77002.1449918788,"0","0"
"Cell978","SeuratProject",51912,7659,"Cell978","Batch1","Group4",51813.5385250736,"0","0"
"Cell979","SeuratProject",55998,7990,"Cell979","Batch1","Group1",56433.400067114,"0","0"
"Cell980","SeuratProject",62623,8411,"Cell980","Batch1","Group2",63116.211276641,"1","1"
"Cell981","SeuratProject",47185,7243,"Cell981","Batch1","Group1",47019.9797108401,"0","0"
"Cell982","SeuratProject",55234,7978,"Cell982","Batch1","Group3",55037.7312658365,"2","2"
"Cell983","SeuratProject",62330,8288,"Cell983","Batch1","Group1",61635.7151325913,"0","0"
"Cell984","SeuratProject",68972,8852,"Cell984","Batch1","Group1",68956.6562841286,"0","0"
"Cell985","SeuratProject",63493,8339,"Cell985","Batch1","Group2",63952.5652852661,"1","1"
"Cell986","SeuratProject",64152,8501,"Cell986","Batch1","Group4",63773.3288288862,"3","3"
"Cell987","SeuratProject",46929,7321,"Cell987","Batch1","Group3",46981.4168560391,"2","2"
"Cell988","SeuratProject",64473,8430,"Cell988","Batch1","Group3",64354.5334712703,"2","2"
"Cell989","SeuratProject",58053,8058,"Cell989","Batch1","Group3",58374.4140653725,"2","2"
"Cell990","SeuratProject",86935,9730,"Cell990","Batch1","Group1",86931.3642477118,"0","0"
"Cell991","SeuratProject",67677,8616,"Cell991","Batch1","Group1",67691.422236601,"0","0"
"Cell992","SeuratProject",64930,8472,"Cell992","Batch1","Group1",64822.1180423787,"0","0"
"Cell993","SeuratProject",40768,6803,"Cell993","Batch1","Group2",41078.4077548601,"1","1"
"Cell994","SeuratProject",51818,7637,"Cell994","Batch1","Group2",51671.108706136,"1","1"
"Cell995","SeuratProject",63129,8415,"Cell995","Batch1","Group1",63277.8195349999,"3","3"
"Cell996","SeuratProject",60931,8275,"Cell996","Batch1","Group1",61075.5148920424,"0","0"
"Cell997","SeuratProject",73170,8906,"Cell997","Batch1","Group2",73745.226270322,"1","1"
"Cell998","SeuratProject",56979,8043,"Cell998","Batch1","Group2",56816.9776185727,"1","1"
"Cell999","SeuratProject",52369,7737,"Cell999","Batch1","Group1",52655.5171330359,"0","0"
"Cell1000","SeuratProject",40081,6739,"Cell1000","Batch1","Group2",39938.6363681854,"1","1"
