"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1506","SeuratProject",60353,8177,"Cell1506","Batch2","Group2",60164.3406273773,"5","5"
"Cell1507","SeuratProject",56005,7960,"Cell1507","Batch2","Group3",56411.8007504091,"2","2"
"Cell1508","SeuratProject",56732,7903,"Cell1508","Batch2","Group4",56592.0359599988,"7","7"
"Cell1509","SeuratProject",84387,9492,"Cell1509","Batch2","Group1",84796.8965797612,"0","0"
"Cell1510","SeuratProject",68510,8694,"Cell1510","Batch2","Group1",68725.0413075654,"0","0"
"Cell1511","SeuratProject",55569,7863,"Cell1511","Batch2","Group1",55494.1850617498,"0","0"
"Cell1512","SeuratProject",71525,8865,"Cell1512","Batch2","Group2",71485.6745538839,"5","5"
"Cell1513","SeuratProject",55471,7958,"Cell1513","Batch2","Group1",55471.0909735499,"0","0"
"Cell1514","SeuratProject",51013,7654,"Cell1514","Batch2","Group4",51120.4443317631,"7","7"
"Cell1515","SeuratProject",58235,8042,"Cell1515","Batch2","Group3",58140.0144810041,"2","2"
"Cell1516","SeuratProject",87221,9576,"Cell1516","Batch2","Group2",86625.1006521721,"5","5"
"Cell1517","SeuratProject",62994,8293,"Cell1517","Batch2","Group1",62580.5244925446,"0","0"
"Cell1518","SeuratProject",78158,9246,"Cell1518","Batch2","Group1",78551.7473414753,"0","0"
"Cell1519","SeuratProject",63313,8398,"Cell1519","Batch2","Group1",64130.0906555257,"0","0"
"Cell1520","SeuratProject",69375,8667,"Cell1520","Batch2","Group2",69872.3245902952,"5","5"
"Cell1521","SeuratProject",53559,7837,"Cell1521","Batch2","Group1",54081.2833721301,"0","0"
"Cell1522","SeuratProject",66707,8641,"Cell1522","Batch2","Group2",66919.9494132891,"5","5"
"Cell1523","SeuratProject",51317,7653,"Cell1523","Batch2","Group1",51644.9328287502,"0","0"
"Cell1524","SeuratProject",75038,9035,"Cell1524","Batch2","Group3",74644.3347841604,"2","2"
"Cell1525","SeuratProject",51817,7562,"Cell1525","Batch2","Group3",51691.7498506424,"2","2"
"Cell1526","SeuratProject",55211,7792,"Cell1526","Batch2","Group1",55380.6976273437,"0","0"
"Cell1527","SeuratProject",63760,8426,"Cell1527","Batch2","Group1",63376.7493515771,"0","0"
"Cell1528","SeuratProject",78213,9225,"Cell1528","Batch2","Group2",77908.7325410889,"5","5"
"Cell1529","SeuratProject",52926,7724,"Cell1529","Batch2","Group1",53221.5681176626,"0","0"
"Cell1530","SeuratProject",78708,9242,"Cell1530","Batch2","Group2",78731.4111464301,"5","5"
"Cell1531","SeuratProject",68495,8654,"Cell1531","Batch2","Group2",68697.1375435823,"5","5"
"Cell1532","SeuratProject",57117,7978,"Cell1532","Batch2","Group2",57391.530927736,"5","5"
"Cell1533","SeuratProject",49036,7471,"Cell1533","Batch2","Group1",48333.0801928649,"0","0"
"Cell1534","SeuratProject",61050,8252,"Cell1534","Batch2","Group1",60665.6252782343,"0","0"
"Cell1535","SeuratProject",56406,8015,"Cell1535","Batch2","Group4",56581.593620207,"7","7"
"Cell1536","SeuratProject",46910,7211,"Cell1536","Batch2","Group2",46752.3398429773,"5","5"
"Cell1537","SeuratProject",60033,8212,"Cell1537","Batch2","Group1",60064.9263275756,"0","0"
"Cell1538","SeuratProject",75461,9060,"Cell1538","Batch2","Group1",75331.1670929957,"0","0"
"Cell1539","SeuratProject",82455,9313,"Cell1539","Batch2","Group3",82463.2978616281,"2","2"
"Cell1540","SeuratProject",43002,6976,"Cell1540","Batch2","Group3",42950.3166696731,"2","2"
"Cell1541","SeuratProject",100916,10190,"Cell1541","Batch2","Group1",101159.070561932,"0","0"
"Cell1542","SeuratProject",48447,7394,"Cell1542","Batch2","Group1",48414.1528221699,"0","0"
"Cell1543","SeuratProject",59482,8214,"Cell1543","Batch2","Group4",59105.7119927799,"7","7"
"Cell1544","SeuratProject",49894,7429,"Cell1544","Batch2","Group1",50055.2453060459,"0","0"
"Cell1545","SeuratProject",44170,7070,"Cell1545","Batch2","Group1",44674.6575233079,"0","0"
"Cell1546","SeuratProject",64966,8489,"Cell1546","Batch2","Group1",65442.2804183965,"0","0"
"Cell1547","SeuratProject",59291,8152,"Cell1547","Batch2","Group1",58837.3324939216,"0","0"
"Cell1548","SeuratProject",52136,7759,"Cell1548","Batch2","Group1",52813.740546354,"0","0"
"Cell1549","SeuratProject",86618,9600,"Cell1549","Batch2","Group3",86693.8388907434,"2","2"
"Cell1550","SeuratProject",61173,8314,"Cell1550","Batch2","Group1",61194.4973948783,"0","0"
"Cell1551","SeuratProject",52267,7670,"Cell1551","Batch2","Group4",52050.3258346861,"7","7"
"Cell1552","SeuratProject",79757,9334,"Cell1552","Batch2","Group1",80042.2009710697,"0","0"
"Cell1553","SeuratProject",50269,7542,"Cell1553","Batch2","Group3",49585.1521846205,"2","2"
"Cell1554","SeuratProject",47808,7397,"Cell1554","Batch2","Group4",47871.8676389688,"7","7"
"Cell1555","SeuratProject",57791,8129,"Cell1555","Batch2","Group1",57998.3403096871,"0","0"
"Cell1556","SeuratProject",52164,7583,"Cell1556","Batch2","Group2",51864.8770192894,"5","5"
"Cell1557","SeuratProject",66031,8476,"Cell1557","Batch2","Group3",65219.2728406898,"2","2"
"Cell1558","SeuratProject",80377,9339,"Cell1558","Batch2","Group1",80074.9021805853,"0","0"
"Cell1559","SeuratProject",61256,8233,"Cell1559","Batch2","Group1",60632.5570511887,"0","0"
"Cell1560","SeuratProject",49841,7552,"Cell1560","Batch2","Group1",49798.6439587148,"0","0"
"Cell1561","SeuratProject",66518,8647,"Cell1561","Batch2","Group3",67006.636596524,"2","2"
"Cell1562","SeuratProject",55132,7825,"Cell1562","Batch2","Group2",55103.855069934,"5","5"
"Cell1563","SeuratProject",75889,9031,"Cell1563","Batch2","Group3",75449.7624549468,"2","2"
"Cell1564","SeuratProject",48005,7367,"Cell1564","Batch2","Group3",48401.6920964589,"2","2"
"Cell1565","SeuratProject",40307,6736,"Cell1565","Batch2","Group2",40216.1624264902,"5","5"
"Cell1566","SeuratProject",59073,8227,"Cell1566","Batch2","Group4",59244.4330703957,"5","5"
"Cell1567","SeuratProject",58645,8097,"Cell1567","Batch2","Group2",58971.3935452189,"5","5"
"Cell1568","SeuratProject",44090,7061,"Cell1568","Batch2","Group1",43883.2250164155,"0","0"
"Cell1569","SeuratProject",64195,8436,"Cell1569","Batch2","Group1",63987.648098544,"0","0"
"Cell1570","SeuratProject",68756,8750,"Cell1570","Batch2","Group1",68833.9214749264,"0","0"
"Cell1571","SeuratProject",50700,7596,"Cell1571","Batch2","Group1",50078.6319543694,"0","0"
"Cell1572","SeuratProject",61570,8257,"Cell1572","Batch2","Group4",61495.888407259,"7","7"
"Cell1573","SeuratProject",74346,9004,"Cell1573","Batch2","Group4",74416.7262673144,"7","7"
"Cell1574","SeuratProject",52244,7741,"Cell1574","Batch2","Group1",53061.9558719086,"0","0"
"Cell1575","SeuratProject",56372,7939,"Cell1575","Batch2","Group1",55573.7498740022,"0","0"
"Cell1576","SeuratProject",74520,8993,"Cell1576","Batch2","Group3",74793.8675200723,"2","2"
"Cell1577","SeuratProject",63665,8326,"Cell1577","Batch2","Group1",63308.604387408,"0","0"
"Cell1578","SeuratProject",64332,8492,"Cell1578","Batch2","Group1",64695.6130671917,"0","0"
"Cell1579","SeuratProject",49874,7404,"Cell1579","Batch2","Group3",49864.0511137775,"2","2"
"Cell1580","SeuratProject",62985,8361,"Cell1580","Batch2","Group1",62718.9456219563,"0","0"
"Cell1581","SeuratProject",63230,8330,"Cell1581","Batch2","Group3",62915.6498028288,"2","2"
"Cell1582","SeuratProject",56930,7960,"Cell1582","Batch2","Group4",56728.9828533615,"7","7"
"Cell1583","SeuratProject",39595,6583,"Cell1583","Batch2","Group2",39533.2045665879,"5","5"
"Cell1584","SeuratProject",62955,8376,"Cell1584","Batch2","Group1",63311.3821887237,"0","0"
"Cell1585","SeuratProject",48534,7429,"Cell1585","Batch2","Group3",48646.5752163692,"2","2"
"Cell1586","SeuratProject",57190,7992,"Cell1586","Batch2","Group2",56755.9681807209,"5","5"
"Cell1587","SeuratProject",54414,7845,"Cell1587","Batch2","Group1",55061.007027668,"0","0"
"Cell1588","SeuratProject",79551,9282,"Cell1588","Batch2","Group1",79742.4798201871,"0","0"
"Cell1589","SeuratProject",46869,7342,"Cell1589","Batch2","Group2",48089.4384045029,"5","5"
"Cell1590","SeuratProject",86249,9566,"Cell1590","Batch2","Group4",85472.4676862298,"7","7"
"Cell1591","SeuratProject",79179,9213,"Cell1591","Batch2","Group3",79425.7313795878,"2","2"
"Cell1592","SeuratProject",48220,7358,"Cell1592","Batch2","Group3",48740.22417667,"2","2"
"Cell1593","SeuratProject",58591,8136,"Cell1593","Batch2","Group1",58993.9264541139,"0","0"
"Cell1594","SeuratProject",40812,6733,"Cell1594","Batch2","Group1",40554.7602079581,"0","0"
"Cell1595","SeuratProject",55125,7786,"Cell1595","Batch2","Group3",55400.1755628729,"2","2"
"Cell1596","SeuratProject",63457,8387,"Cell1596","Batch2","Group3",63985.9988697107,"2","2"
"Cell1597","SeuratProject",46832,7300,"Cell1597","Batch2","Group1",46786.7557908972,"0","0"
"Cell1598","SeuratProject",53122,7765,"Cell1598","Batch2","Group1",52514.8020670853,"0","0"
"Cell1599","SeuratProject",68772,8693,"Cell1599","Batch2","Group4",68542.2931012075,"7","7"
"Cell1600","SeuratProject",66792,8622,"Cell1600","Batch2","Group1",66894.1993634026,"0","0"
"Cell1601","SeuratProject",61915,8322,"Cell1601","Batch2","Group3",62076.1682847782,"2","2"
"Cell1602","SeuratProject",81916,9309,"Cell1602","Batch2","Group3",82306.4897167087,"2","2"
"Cell1603","SeuratProject",48966,7462,"Cell1603","Batch2","Group3",49035.1814400013,"2","2"
"Cell1604","SeuratProject",46864,7262,"Cell1604","Batch2","Group2",46587.5507547528,"5","5"
"Cell1605","SeuratProject",106419,10433,"Cell1605","Batch2","Group1",106884.12166945,"0","0"
"Cell1606","SeuratProject",74628,9042,"Cell1606","Batch2","Group1",73842.746659923,"0","0"
"Cell1607","SeuratProject",44443,7016,"Cell1607","Batch2","Group3",44218.4903323672,"2","2"
"Cell1608","SeuratProject",81621,9374,"Cell1608","Batch2","Group1",81390.3263800966,"0","0"
"Cell1609","SeuratProject",69428,8815,"Cell1609","Batch2","Group3",68591.3852581203,"2","2"
"Cell1610","SeuratProject",41938,6906,"Cell1610","Batch2","Group2",41952.6653714912,"5","5"
"Cell1611","SeuratProject",51426,7563,"Cell1611","Batch2","Group3",50974.3925245264,"2","2"
"Cell1612","SeuratProject",40896,6863,"Cell1612","Batch2","Group1",41372.1878794005,"0","0"
"Cell1613","SeuratProject",82532,9425,"Cell1613","Batch2","Group3",82737.9902268212,"2","2"
"Cell1614","SeuratProject",59597,8032,"Cell1614","Batch2","Group3",59176.1085885809,"2","2"
"Cell1615","SeuratProject",60481,8151,"Cell1615","Batch2","Group3",60659.985984602,"2","2"
"Cell1616","SeuratProject",56388,7980,"Cell1616","Batch2","Group2",56897.416949268,"5","5"
"Cell1617","SeuratProject",90842,9828,"Cell1617","Batch2","Group3",91330.8467171622,"2","2"
"Cell1618","SeuratProject",56494,8011,"Cell1618","Batch2","Group2",56254.2261485654,"5","5"
"Cell1619","SeuratProject",49797,7367,"Cell1619","Batch2","Group1",49558.1528830193,"0","0"
"Cell1620","SeuratProject",56193,8040,"Cell1620","Batch2","Group2",56956.4265644957,"5","5"
"Cell1621","SeuratProject",37434,6514,"Cell1621","Batch2","Group2",37390.7353486477,"5","5"
"Cell1622","SeuratProject",51626,7708,"Cell1622","Batch2","Group1",51656.0299436308,"0","0"
"Cell1623","SeuratProject",84562,9489,"Cell1623","Batch2","Group2",83990.2424013533,"5","5"
"Cell1624","SeuratProject",57372,8065,"Cell1624","Batch2","Group1",56972.7558203291,"0","0"
"Cell1625","SeuratProject",62965,8354,"Cell1625","Batch2","Group2",62605.4285375382,"5","5"
"Cell1626","SeuratProject",39724,6694,"Cell1626","Batch2","Group1",39725.5931661681,"0","0"
"Cell1627","SeuratProject",71301,8922,"Cell1627","Batch2","Group1",70606.96186459,"0","0"
"Cell1628","SeuratProject",63161,8312,"Cell1628","Batch2","Group2",62916.0693491486,"5","5"
"Cell1629","SeuratProject",47400,7260,"Cell1629","Batch2","Group1",47189.7759418967,"0","0"
"Cell1630","SeuratProject",63468,8425,"Cell1630","Batch2","Group3",63693.8127200535,"2","2"
"Cell1631","SeuratProject",89436,9723,"Cell1631","Batch2","Group3",90243.4850441601,"2","2"
"Cell1632","SeuratProject",53654,7794,"Cell1632","Batch2","Group1",53592.6986723438,"0","0"
"Cell1633","SeuratProject",44735,7200,"Cell1633","Batch2","Group2",45132.0981580494,"5","5"
"Cell1634","SeuratProject",52904,7735,"Cell1634","Batch2","Group2",53239.3882371369,"5","5"
"Cell1635","SeuratProject",69425,8788,"Cell1635","Batch2","Group1",68827.7521939885,"0","0"
"Cell1636","SeuratProject",51854,7639,"Cell1636","Batch2","Group1",52418.888682168,"0","0"
"Cell1637","SeuratProject",54702,7958,"Cell1637","Batch2","Group2",55161.1721134865,"5","5"
"Cell1638","SeuratProject",58067,8002,"Cell1638","Batch2","Group1",58452.4699937398,"0","0"
"Cell1639","SeuratProject",68851,8726,"Cell1639","Batch2","Group1",68139.5677850162,"0","0"
"Cell1640","SeuratProject",49091,7491,"Cell1640","Batch2","Group2",49306.9441728592,"5","5"
"Cell1641","SeuratProject",81869,9281,"Cell1641","Batch2","Group1",81831.1580956681,"0","0"
"Cell1642","SeuratProject",56148,7982,"Cell1642","Batch2","Group1",56554.4512773337,"0","0"
"Cell1643","SeuratProject",64045,8450,"Cell1643","Batch2","Group1",64590.5984480831,"0","0"
"Cell1644","SeuratProject",51941,7633,"Cell1644","Batch2","Group3",51638.6262689525,"2","2"
"Cell1645","SeuratProject",61746,8347,"Cell1645","Batch2","Group1",61584.8659147901,"0","0"
"Cell1646","SeuratProject",81154,9371,"Cell1646","Batch2","Group1",80512.7178006419,"0","0"
"Cell1647","SeuratProject",40811,6712,"Cell1647","Batch2","Group3",40516.237225651,"2","2"
"Cell1648","SeuratProject",64811,8581,"Cell1648","Batch2","Group3",65071.6493549346,"2","2"
"Cell1649","SeuratProject",84274,9453,"Cell1649","Batch2","Group2",83413.8685542756,"5","5"
"Cell1650","SeuratProject",69820,8792,"Cell1650","Batch2","Group3",70126.413303583,"2","2"
"Cell1651","SeuratProject",52627,7732,"Cell1651","Batch2","Group1",52201.7275947895,"0","0"
"Cell1652","SeuratProject",49039,7435,"Cell1652","Batch2","Group1",49003.3563043386,"0","0"
"Cell1653","SeuratProject",60333,8191,"Cell1653","Batch2","Group3",60565.1936177342,"2","2"
"Cell1654","SeuratProject",67422,8603,"Cell1654","Batch2","Group2",67247.9360153282,"5","5"
"Cell1655","SeuratProject",81465,9256,"Cell1655","Batch2","Group1",81051.7577895251,"0","0"
"Cell1656","SeuratProject",68281,8622,"Cell1656","Batch2","Group4",68220.1911334999,"7","7"
"Cell1657","SeuratProject",59487,8193,"Cell1657","Batch2","Group3",59834.1428541988,"2","2"
"Cell1658","SeuratProject",75104,9083,"Cell1658","Batch2","Group3",74213.3015213608,"2","2"
"Cell1659","SeuratProject",50672,7484,"Cell1659","Batch2","Group1",50461.5647936152,"0","0"
"Cell1660","SeuratProject",57035,8005,"Cell1660","Batch2","Group2",57003.7739865267,"5","5"
"Cell1661","SeuratProject",45017,7135,"Cell1661","Batch2","Group2",45098.5717537007,"5","5"
"Cell1662","SeuratProject",56983,7942,"Cell1662","Batch2","Group2",57197.604564288,"5","5"
"Cell1663","SeuratProject",86870,9583,"Cell1663","Batch2","Group4",87690.7789088937,"7","7"
"Cell1664","SeuratProject",52261,7677,"Cell1664","Batch2","Group1",53270.9678194606,"0","0"
"Cell1665","SeuratProject",96254,9977,"Cell1665","Batch2","Group3",95162.6599192895,"2","2"
"Cell1666","SeuratProject",72816,8846,"Cell1666","Batch2","Group4",73222.4781998681,"7","7"
"Cell1667","SeuratProject",72110,8883,"Cell1667","Batch2","Group1",72112.8290826875,"0","0"
"Cell1668","SeuratProject",82295,9371,"Cell1668","Batch2","Group3",82335.8645036486,"2","2"
"Cell1669","SeuratProject",97631,10132,"Cell1669","Batch2","Group4",98374.053226676,"7","7"
"Cell1670","SeuratProject",47423,7338,"Cell1670","Batch2","Group1",47362.5046470977,"0","0"
"Cell1671","SeuratProject",56030,7927,"Cell1671","Batch2","Group1",56142.0425193881,"0","0"
"Cell1672","SeuratProject",64494,8411,"Cell1672","Batch2","Group3",63731.4579699244,"2","2"
"Cell1673","SeuratProject",79607,9282,"Cell1673","Batch2","Group1",80562.8914960354,"0","0"
"Cell1674","SeuratProject",43629,6927,"Cell1674","Batch2","Group1",43350.2285691157,"0","0"
"Cell1675","SeuratProject",78778,9297,"Cell1675","Batch2","Group4",79174.9193140239,"7","7"
"Cell1676","SeuratProject",51162,7508,"Cell1676","Batch2","Group3",51113.7328347423,"2","2"
"Cell1677","SeuratProject",65547,8538,"Cell1677","Batch2","Group2",65662.6998964713,"5","5"
"Cell1678","SeuratProject",74016,8936,"Cell1678","Batch2","Group2",74046.683668286,"5","5"
"Cell1679","SeuratProject",54107,7751,"Cell1679","Batch2","Group3",54332.5170892385,"2","2"
"Cell1680","SeuratProject",91317,9812,"Cell1680","Batch2","Group1",92107.0857229865,"0","0"
"Cell1681","SeuratProject",70811,8718,"Cell1681","Batch2","Group1",69948.5319892538,"0","0"
"Cell1682","SeuratProject",72002,8885,"Cell1682","Batch2","Group1",72187.0972551657,"0","0"
"Cell1683","SeuratProject",41437,6856,"Cell1683","Batch2","Group1",41432.6721943006,"0","0"
"Cell1684","SeuratProject",86263,9478,"Cell1684","Batch2","Group2",85904.9165154491,"5","5"
"Cell1685","SeuratProject",48098,7446,"Cell1685","Batch2","Group3",48080.8302932494,"2","2"
"Cell1686","SeuratProject",59181,8133,"Cell1686","Batch2","Group1",59963.2262408472,"0","0"
"Cell1687","SeuratProject",67774,8644,"Cell1687","Batch2","Group3",68635.713588875,"2","2"
"Cell1688","SeuratProject",60567,8178,"Cell1688","Batch2","Group1",60520.4107758096,"0","0"
"Cell1689","SeuratProject",42078,6892,"Cell1689","Batch2","Group1",42020.4423953025,"0","0"
"Cell1690","SeuratProject",46111,7250,"Cell1690","Batch2","Group1",46174.8258419627,"0","0"
"Cell1691","SeuratProject",71636,8826,"Cell1691","Batch2","Group1",72086.9271946489,"0","0"
"Cell1692","SeuratProject",59242,8095,"Cell1692","Batch2","Group2",59774.0986540704,"5","5"
"Cell1693","SeuratProject",66221,8629,"Cell1693","Batch2","Group2",67959.0138290137,"5","5"
"Cell1694","SeuratProject",54005,7796,"Cell1694","Batch2","Group3",54532.4037033718,"2","2"
"Cell1695","SeuratProject",57180,8014,"Cell1695","Batch2","Group2",56800.4537673818,"5","5"
"Cell1696","SeuratProject",40736,6772,"Cell1696","Batch2","Group1",40943.214731734,"0","0"
"Cell1697","SeuratProject",52311,7700,"Cell1697","Batch2","Group1",53036.4791124819,"0","0"
"Cell1698","SeuratProject",60576,8174,"Cell1698","Batch2","Group3",60792.6722647985,"2","2"
"Cell1699","SeuratProject",42978,7006,"Cell1699","Batch2","Group4",42838.0437387849,"7","7"
"Cell1700","SeuratProject",87056,9637,"Cell1700","Batch2","Group3",86418.5202252983,"2","2"
"Cell1701","SeuratProject",59480,8176,"Cell1701","Batch2","Group1",59803.8460349629,"0","0"
"Cell1702","SeuratProject",56180,7886,"Cell1702","Batch2","Group2",56630.706626567,"5","5"
"Cell1703","SeuratProject",59302,8142,"Cell1703","Batch2","Group1",59072.1295358921,"0","0"
"Cell1704","SeuratProject",70128,8826,"Cell1704","Batch2","Group3",70496.6377718584,"2","2"
"Cell1705","SeuratProject",60522,8277,"Cell1705","Batch2","Group2",60473.1149791143,"5","5"
"Cell1706","SeuratProject",65531,8601,"Cell1706","Batch2","Group1",65153.8735757957,"0","0"
"Cell1707","SeuratProject",88502,9693,"Cell1707","Batch2","Group1",88044.7038817307,"0","0"
"Cell1708","SeuratProject",54101,7766,"Cell1708","Batch2","Group1",54412.3536945557,"0","0"
"Cell1709","SeuratProject",61577,8272,"Cell1709","Batch2","Group2",60824.1926988035,"5","5"
"Cell1710","SeuratProject",62188,8371,"Cell1710","Batch2","Group4",62038.3224742815,"7","7"
"Cell1711","SeuratProject",64813,8554,"Cell1711","Batch2","Group2",64811.0961491611,"5","5"
"Cell1712","SeuratProject",73116,8906,"Cell1712","Batch2","Group1",73290.592168693,"0","0"
"Cell1713","SeuratProject",62857,8422,"Cell1713","Batch2","Group1",62108.85995381,"0","0"
"Cell1714","SeuratProject",62353,8349,"Cell1714","Batch2","Group1",62538.6726310903,"0","0"
"Cell1715","SeuratProject",69577,8731,"Cell1715","Batch2","Group2",70416.620636815,"5","5"
"Cell1716","SeuratProject",44571,7063,"Cell1716","Batch2","Group1",44791.2547155933,"0","0"
"Cell1717","SeuratProject",69132,8740,"Cell1717","Batch2","Group1",68899.4760941981,"0","0"
"Cell1718","SeuratProject",47978,7439,"Cell1718","Batch2","Group3",48560.1576455141,"2","2"
"Cell1719","SeuratProject",51098,7592,"Cell1719","Batch2","Group1",51016.7192663163,"0","0"
"Cell1720","SeuratProject",64741,8449,"Cell1720","Batch2","Group1",64525.0847489346,"0","0"
"Cell1721","SeuratProject",54996,7896,"Cell1721","Batch2","Group1",54924.2060752259,"0","0"
"Cell1722","SeuratProject",82573,9417,"Cell1722","Batch2","Group1",82328.2817191419,"0","0"
"Cell1723","SeuratProject",62999,8331,"Cell1723","Batch2","Group1",62554.2183401211,"0","0"
"Cell1724","SeuratProject",43355,6943,"Cell1724","Batch2","Group2",42668.6600087263,"5","5"
"Cell1725","SeuratProject",66521,8627,"Cell1725","Batch2","Group4",66885.4572590607,"7","7"
"Cell1726","SeuratProject",95192,10030,"Cell1726","Batch2","Group3",94427.2598967419,"2","2"
"Cell1727","SeuratProject",53814,7895,"Cell1727","Batch2","Group1",53860.7120429111,"0","0"
"Cell1728","SeuratProject",71580,8821,"Cell1728","Batch2","Group3",70919.1173608541,"2","2"
"Cell1729","SeuratProject",40653,6733,"Cell1729","Batch2","Group1",40498.6093168148,"0","0"
"Cell1730","SeuratProject",62929,8392,"Cell1730","Batch2","Group1",63044.9569122856,"0","0"
"Cell1731","SeuratProject",70227,8831,"Cell1731","Batch2","Group3",70944.5893911156,"2","2"
"Cell1732","SeuratProject",68159,8753,"Cell1732","Batch2","Group1",68922.3247792467,"0","0"
"Cell1733","SeuratProject",66499,8593,"Cell1733","Batch2","Group2",66989.7479693575,"5","5"
"Cell1734","SeuratProject",66712,8604,"Cell1734","Batch2","Group3",66365.2623268311,"2","2"
"Cell1735","SeuratProject",62989,8267,"Cell1735","Batch2","Group4",63461.8427060009,"7","7"
"Cell1736","SeuratProject",75888,9113,"Cell1736","Batch2","Group1",75858.5064342057,"0","0"
"Cell1737","SeuratProject",63800,8452,"Cell1737","Batch2","Group1",63672.8871615703,"0","0"
"Cell1738","SeuratProject",55872,7848,"Cell1738","Batch2","Group1",55747.398404769,"0","0"
"Cell1739","SeuratProject",62597,8307,"Cell1739","Batch2","Group4",61903.2412070773,"7","7"
"Cell1740","SeuratProject",65977,8559,"Cell1740","Batch2","Group3",66032.1070868537,"2","2"
"Cell1741","SeuratProject",64618,8430,"Cell1741","Batch2","Group3",64514.207215788,"2","2"
"Cell1742","SeuratProject",53502,7720,"Cell1742","Batch2","Group2",53740.3508402263,"5","5"
"Cell1743","SeuratProject",69831,8763,"Cell1743","Batch2","Group3",69247.9603302434,"2","2"
"Cell1744","SeuratProject",57114,8014,"Cell1744","Batch2","Group1",57420.1474422756,"0","0"
"Cell1745","SeuratProject",72237,8807,"Cell1745","Batch2","Group1",71868.0994861985,"0","0"
"Cell1746","SeuratProject",58819,8093,"Cell1746","Batch2","Group1",58509.6607792855,"0","0"
"Cell1747","SeuratProject",65454,8493,"Cell1747","Batch2","Group2",65848.5659420638,"5","5"
"Cell1748","SeuratProject",76945,9133,"Cell1748","Batch2","Group1",76436.8343691545,"0","0"
"Cell1749","SeuratProject",67111,8686,"Cell1749","Batch2","Group2",67368.4238573171,"5","5"
"Cell1750","SeuratProject",52065,7638,"Cell1750","Batch2","Group1",51888.0267645036,"0","0"
"Cell1751","SeuratProject",68228,8696,"Cell1751","Batch2","Group4",67850.9091517521,"7","7"
"Cell1752","SeuratProject",63159,8415,"Cell1752","Batch2","Group1",63632.2900177538,"0","0"
"Cell1753","SeuratProject",48187,7355,"Cell1753","Batch2","Group2",48189.0263987242,"5","5"
"Cell1754","SeuratProject",52796,7693,"Cell1754","Batch2","Group4",52923.5234596778,"7","7"
"Cell1755","SeuratProject",66887,8614,"Cell1755","Batch2","Group2",67175.4706103983,"5","5"
"Cell1756","SeuratProject",93093,9843,"Cell1756","Batch2","Group2",92975.6084203584,"5","5"
"Cell1757","SeuratProject",55729,7817,"Cell1757","Batch2","Group1",55695.334347497,"0","0"
"Cell1758","SeuratProject",54918,7896,"Cell1758","Batch2","Group3",55423.1658112245,"2","2"
"Cell1759","SeuratProject",37735,6532,"Cell1759","Batch2","Group1",37618.7367541836,"0","0"
"Cell1760","SeuratProject",48137,7411,"Cell1760","Batch2","Group1",47722.3184706875,"0","0"
"Cell1761","SeuratProject",41684,6942,"Cell1761","Batch2","Group1",41831.4377424147,"0","0"
"Cell1762","SeuratProject",59721,8227,"Cell1762","Batch2","Group1",59786.0427783868,"0","0"
"Cell1763","SeuratProject",56933,7999,"Cell1763","Batch2","Group1",56885.7448958635,"0","0"
"Cell1764","SeuratProject",45428,7210,"Cell1764","Batch2","Group3",44852.7031498694,"2","2"
"Cell1765","SeuratProject",55646,7829,"Cell1765","Batch2","Group3",54829.165384581,"2","2"
"Cell1766","SeuratProject",78135,9225,"Cell1766","Batch2","Group3",78596.4897928552,"2","2"
"Cell1767","SeuratProject",71992,8820,"Cell1767","Batch2","Group3",71322.1098899325,"2","2"
"Cell1768","SeuratProject",76739,9090,"Cell1768","Batch2","Group1",76829.2160780461,"0","0"
"Cell1769","SeuratProject",69276,8726,"Cell1769","Batch2","Group2",69456.4284399624,"5","5"
"Cell1770","SeuratProject",59703,8157,"Cell1770","Batch2","Group1",59806.3712137126,"0","0"
"Cell1771","SeuratProject",62275,8330,"Cell1771","Batch2","Group3",61806.9966303313,"2","2"
"Cell1772","SeuratProject",43907,7072,"Cell1772","Batch2","Group1",44487.8456458988,"0","0"
"Cell1773","SeuratProject",67923,8644,"Cell1773","Batch2","Group4",67803.2752523583,"7","7"
"Cell1774","SeuratProject",50759,7634,"Cell1774","Batch2","Group3",50976.4362548149,"2","2"
"Cell1775","SeuratProject",52460,7747,"Cell1775","Batch2","Group1",52490.7492862934,"0","0"
"Cell1776","SeuratProject",71523,8873,"Cell1776","Batch2","Group2",71281.3326260554,"5","5"
"Cell1777","SeuratProject",54982,7848,"Cell1777","Batch2","Group1",55375.6385852278,"0","0"
"Cell1778","SeuratProject",55600,7914,"Cell1778","Batch2","Group4",56423.3337290578,"7","7"
"Cell1779","SeuratProject",57633,8067,"Cell1779","Batch2","Group1",57449.0368552614,"0","0"
"Cell1780","SeuratProject",48972,7384,"Cell1780","Batch2","Group1",48691.9250513004,"0","0"
"Cell1781","SeuratProject",57509,8020,"Cell1781","Batch2","Group3",58227.5232516449,"2","2"
"Cell1782","SeuratProject",59553,8092,"Cell1782","Batch2","Group3",58861.30169887,"2","2"
"Cell1783","SeuratProject",61635,8365,"Cell1783","Batch2","Group3",61673.8290130899,"2","2"
"Cell1784","SeuratProject",49880,7483,"Cell1784","Batch2","Group3",50074.6948446467,"2","2"
