"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell888","SeuratProject",1542,340,"Cell888","Batch1","Group2",1904.37088811955,"1","1"
"Cell889","SeuratProject",2217,397,"Cell889","Batch1","Group3",2555.76707078808,"0","0"
"Cell890","SeuratProject",2151,387,"Cell890","Batch1","Group3",2658.75665976464,"0","0"
"Cell891","SeuratProject",3390,514,"Cell891","Batch1","Group3",4205.64821356059,"0","0"
"Cell892","SeuratProject",5440,649,"Cell892","Batch1","Group4",5941.00882505756,"3","3"
"Cell893","SeuratProject",3147,495,"Cell893","Batch1","Group3",3607.94915741361,"0","0"
"Cell894","SeuratProject",2599,440,"Cell894","Batch1","Group3",2998.53911509263,"0","0"
"Cell895","SeuratProject",2007,373,"Cell895","Batch1","Group4",2564.50404088258,"3","3"
"Cell896","SeuratProject",2246,410,"Cell896","Batch1","Group1",2811.25998851186,"1","1"
"Cell897","SeuratProject",2808,467,"Cell897","Batch1","Group2",3232.5369683675,"2","2"
"Cell898","SeuratProject",2947,460,"Cell898","Batch1","Group3",3627.09916331087,"0","0"
"Cell899","SeuratProject",2726,458,"Cell899","Batch1","Group3",3233.61030417522,"0","0"
"Cell900","SeuratProject",2667,438,"Cell900","Batch1","Group3",3070.33633735287,"0","0"
"Cell901","SeuratProject",4609,632,"Cell901","Batch1","Group4",5356.36888770601,"3","3"
"Cell902","SeuratProject",2659,445,"Cell902","Batch1","Group2",3248.6407725175,"2","2"
"Cell903","SeuratProject",2682,424,"Cell903","Batch1","Group2",2802.95086764416,"2","2"
"Cell904","SeuratProject",5493,653,"Cell904","Batch1","Group1",5790.86955783633,"1","1"
"Cell905","SeuratProject",3364,478,"Cell905","Batch1","Group4",3667.97765115937,"3","3"
"Cell906","SeuratProject",4341,601,"Cell906","Batch1","Group3",5085.43701053276,"0","0"
"Cell907","SeuratProject",1939,370,"Cell907","Batch1","Group4",2374.81625704961,"3","3"
"Cell908","SeuratProject",2638,431,"Cell908","Batch1","Group4",3199.09021702542,"3","3"
"Cell909","SeuratProject",3970,524,"Cell909","Batch1","Group4",4436.06947095627,"1","1"
"Cell910","SeuratProject",1960,362,"Cell910","Batch1","Group1",2425.97976526541,"1","1"
"Cell911","SeuratProject",2830,441,"Cell911","Batch1","Group4",3325.74925354713,"3","3"
"Cell912","SeuratProject",7008,797,"Cell912","Batch1","Group2",7964.03975603785,"2","2"
"Cell913","SeuratProject",3534,515,"Cell913","Batch1","Group2",4115.56511343599,"2","2"
"Cell914","SeuratProject",2185,382,"Cell914","Batch1","Group1",2495.29729022614,"1","1"
"Cell915","SeuratProject",3610,490,"Cell915","Batch1","Group3",4430.56458950379,"3","3"
"Cell916","SeuratProject",2497,461,"Cell916","Batch1","Group2",3062.36886088533,"2","2"
"Cell917","SeuratProject",3192,494,"Cell917","Batch1","Group1",3795.29680819655,"1","1"
"Cell918","SeuratProject",1872,357,"Cell918","Batch1","Group2",2404.18388024359,"2","2"
"Cell919","SeuratProject",2670,441,"Cell919","Batch1","Group4",3061.55863518398,"3","3"
"Cell920","SeuratProject",3762,542,"Cell920","Batch1","Group1",4446.08892679108,"1","1"
"Cell921","SeuratProject",6874,768,"Cell921","Batch1","Group2",7561.53802498534,"2","2"
"Cell922","SeuratProject",4043,566,"Cell922","Batch1","Group2",4765.38985668909,"0","0"
"Cell923","SeuratProject",3079,501,"Cell923","Batch1","Group3",3482.44954180353,"0","0"
"Cell924","SeuratProject",1873,333,"Cell924","Batch1","Group3",2317.51297489095,"0","0"
"Cell925","SeuratProject",2022,377,"Cell925","Batch1","Group4",2484.80823368359,"3","3"
"Cell926","SeuratProject",3189,470,"Cell926","Batch1","Group2",3636.21867375257,"2","2"
"Cell927","SeuratProject",2829,476,"Cell927","Batch1","Group4",3551.36495190455,"2","2"
"Cell928","SeuratProject",4080,567,"Cell928","Batch1","Group2",4758.23226556756,"2","2"
"Cell929","SeuratProject",3003,451,"Cell929","Batch1","Group4",3515.61099596245,"3","3"
"Cell930","SeuratProject",1869,354,"Cell930","Batch1","Group3",2176.01903729993,"0","0"
"Cell931","SeuratProject",1614,339,"Cell931","Batch1","Group2",2108.72202800965,"2","2"
"Cell932","SeuratProject",2806,441,"Cell932","Batch1","Group1",3360.36940047939,"1","1"
"Cell933","SeuratProject",4025,562,"Cell933","Batch1","Group1",4491.24592354181,"1","1"
"Cell934","SeuratProject",1756,329,"Cell934","Batch1","Group1",2404.77494506775,"3","3"
"Cell935","SeuratProject",4279,575,"Cell935","Batch1","Group2",4859.65541832947,"2","2"
"Cell936","SeuratProject",3726,536,"Cell936","Batch1","Group3",4208.75314690361,"0","0"
"Cell937","SeuratProject",4836,635,"Cell937","Batch1","Group2",5527.87227416186,"2","2"
"Cell938","SeuratProject",2347,411,"Cell938","Batch1","Group2",2753.03174754211,"2","2"
"Cell939","SeuratProject",5904,704,"Cell939","Batch1","Group2",6664.79317823397,"2","2"
"Cell940","SeuratProject",3782,545,"Cell940","Batch1","Group2",4290.73974063244,"2","2"
"Cell941","SeuratProject",1721,323,"Cell941","Batch1","Group1",2089.69560734546,"1","1"
"Cell942","SeuratProject",2191,395,"Cell942","Batch1","Group2",2579.77001434534,"0","0"
"Cell943","SeuratProject",2514,398,"Cell943","Batch1","Group3",3005.85731792391,"0","0"
"Cell944","SeuratProject",4404,632,"Cell944","Batch1","Group3",5168.43158362991,"0","0"
"Cell945","SeuratProject",2146,408,"Cell945","Batch1","Group2",2578.94855964729,"2","2"
"Cell946","SeuratProject",1561,335,"Cell946","Batch1","Group2",1932.3094592724,"2","2"
"Cell947","SeuratProject",2032,389,"Cell947","Batch1","Group1",2491.83950327005,"1","1"
"Cell948","SeuratProject",2599,450,"Cell948","Batch1","Group3",2971.28028292363,"0","0"
"Cell949","SeuratProject",7480,818,"Cell949","Batch1","Group1",8100.45295280884,"1","1"
"Cell950","SeuratProject",7260,811,"Cell950","Batch1","Group3",8375.21996479257,"0","0"
"Cell951","SeuratProject",7986,871,"Cell951","Batch1","Group2",9137.64884077958,"2","2"
"Cell952","SeuratProject",1360,319,"Cell952","Batch1","Group1",1897.02894059563,"3","3"
"Cell953","SeuratProject",2330,390,"Cell953","Batch1","Group4",2812.75793780554,"3","3"
"Cell954","SeuratProject",4465,619,"Cell954","Batch1","Group1",5157.21649478221,"1","1"
"Cell955","SeuratProject",2144,372,"Cell955","Batch1","Group4",2708.71055165891,"2","2"
"Cell956","SeuratProject",2305,386,"Cell956","Batch1","Group4",2765.76937363997,"3","3"
"Cell957","SeuratProject",2047,376,"Cell957","Batch1","Group4",2509.83819470783,"3","3"
"Cell958","SeuratProject",2224,375,"Cell958","Batch1","Group4",2731.06957062144,"3","3"
"Cell959","SeuratProject",3178,505,"Cell959","Batch1","Group3",3589.56121215207,"0","0"
"Cell960","SeuratProject",4152,565,"Cell960","Batch1","Group1",4787.41624656426,"1","1"
"Cell961","SeuratProject",1537,323,"Cell961","Batch1","Group4",2024.98839776621,"3","3"
"Cell962","SeuratProject",2427,396,"Cell962","Batch1","Group1",2954.39835246936,"1","1"
"Cell963","SeuratProject",3525,536,"Cell963","Batch1","Group2",4092.63958733002,"2","2"
"Cell964","SeuratProject",2224,392,"Cell964","Batch1","Group3",2696.96723079567,"0","0"
"Cell965","SeuratProject",4047,544,"Cell965","Batch1","Group4",4534.23614522641,"3","3"
"Cell966","SeuratProject",3370,511,"Cell966","Batch1","Group4",4247.02257395692,"3","3"
"Cell967","SeuratProject",2800,436,"Cell967","Batch1","Group3",3334.2383153695,"0","0"
"Cell968","SeuratProject",2188,367,"Cell968","Batch1","Group1",2706.31185981748,"1","1"
"Cell969","SeuratProject",3918,551,"Cell969","Batch1","Group1",4433.95823676918,"1","1"
"Cell970","SeuratProject",3541,509,"Cell970","Batch1","Group3",4427.67349530883,"0","0"
"Cell971","SeuratProject",3312,502,"Cell971","Batch1","Group2",3903.25767985647,"2","2"
"Cell972","SeuratProject",2404,411,"Cell972","Batch1","Group3",2911.41533168609,"0","0"
"Cell973","SeuratProject",3372,512,"Cell973","Batch1","Group3",3962.70980755759,"0","0"
"Cell974","SeuratProject",2750,441,"Cell974","Batch1","Group2",3154.98293064952,"2","2"
"Cell975","SeuratProject",5579,709,"Cell975","Batch1","Group3",6060.07694603509,"0","0"
"Cell976","SeuratProject",2959,496,"Cell976","Batch1","Group2",3690.55806671524,"2","2"
"Cell977","SeuratProject",1219,248,"Cell977","Batch1","Group1",1496.40462236955,"1","1"
"Cell978","SeuratProject",2905,463,"Cell978","Batch1","Group3",3498.54823718241,"0","0"
"Cell979","SeuratProject",2257,401,"Cell979","Batch1","Group3",2658.56580206468,"0","0"
"Cell980","SeuratProject",1730,343,"Cell980","Batch1","Group2",1987.65394188845,"2","2"
"Cell981","SeuratProject",3101,481,"Cell981","Batch1","Group3",3606.98255260656,"0","0"
"Cell982","SeuratProject",3244,482,"Cell982","Batch1","Group3",3565.32294746785,"0","0"
"Cell983","SeuratProject",1856,350,"Cell983","Batch1","Group2",2052.28014861928,"3","3"
"Cell984","SeuratProject",4683,603,"Cell984","Batch1","Group2",5247.71363303042,"2","2"
"Cell985","SeuratProject",4733,632,"Cell985","Batch1","Group2",5118.10918338391,"2","2"
"Cell986","SeuratProject",2805,485,"Cell986","Batch1","Group3",3492.17570429945,"1","1"
"Cell987","SeuratProject",3853,540,"Cell987","Batch1","Group4",4552.3671710816,"3","3"
"Cell988","SeuratProject",2272,413,"Cell988","Batch1","Group3",2650.67546688368,"0","0"
"Cell989","SeuratProject",4750,640,"Cell989","Batch1","Group3",5493.33971415353,"0","0"
"Cell990","SeuratProject",2115,409,"Cell990","Batch1","Group3",2705.51151442715,"0","0"
"Cell991","SeuratProject",2739,449,"Cell991","Batch1","Group4",3521.79240555747,"3","3"
"Cell992","SeuratProject",4668,628,"Cell992","Batch1","Group3",5335.59482503382,"0","0"
"Cell993","SeuratProject",5197,693,"Cell993","Batch1","Group2",5858.10102456834,"2","2"
"Cell994","SeuratProject",4046,529,"Cell994","Batch1","Group1",4659.98869223121,"1","1"
"Cell995","SeuratProject",1864,357,"Cell995","Batch1","Group1",2244.08698301114,"1","1"
"Cell996","SeuratProject",3511,555,"Cell996","Batch1","Group2",4303.16292974425,"2","2"
"Cell997","SeuratProject",2882,437,"Cell997","Batch1","Group4",3362.24082629369,"3","3"
"Cell998","SeuratProject",2237,386,"Cell998","Batch1","Group3",2700.26686937611,"0","0"
"Cell999","SeuratProject",3505,556,"Cell999","Batch1","Group3",4395.76469091539,"0","0"
"Cell1000","SeuratProject",3338,509,"Cell1000","Batch1","Group1",3953.75747501107,"0","0"
