"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell1510","SeuratProject",68221,8695,"Cell1510","Batch2","Group1",68725.0413075654,"1","1"
"Cell1511","SeuratProject",54726,7885,"Cell1511","Batch2","Group1",55494.1850617498,"1","1"
"Cell1512","SeuratProject",71524,8845,"Cell1512","Batch2","Group2",71485.6745538839,"1","1"
"Cell1513","SeuratProject",55817,7875,"Cell1513","Batch2","Group1",55471.0909735499,"1","1"
"Cell1514","SeuratProject",51904,7666,"Cell1514","Batch2","Group4",51120.4443317631,"1","1"
"Cell1515","SeuratProject",58345,8100,"Cell1515","Batch2","Group3",58140.0144810041,"1","1"
"Cell1516","SeuratProject",86982,9591,"Cell1516","Batch2","Group2",86625.1006521721,"1","1"
"Cell1517","SeuratProject",63457,8361,"Cell1517","Batch2","Group1",62580.5244925446,"1","1"
"Cell1518","SeuratProject",78884,9220,"Cell1518","Batch2","Group1",78551.7473414753,"1","1"
"Cell1519","SeuratProject",63212,8408,"Cell1519","Batch2","Group1",64130.0906555257,"1","1"
"Cell1520","SeuratProject",68827,8717,"Cell1520","Batch2","Group2",69872.3245902952,"1","1"
"Cell1521","SeuratProject",54455,7776,"Cell1521","Batch2","Group1",54081.2833721301,"1","1"
"Cell1522","SeuratProject",67987,8637,"Cell1522","Batch2","Group2",66919.9494132891,"1","1"
"Cell1523","SeuratProject",51552,7595,"Cell1523","Batch2","Group1",51644.9328287502,"1","1"
"Cell1524","SeuratProject",74071,9087,"Cell1524","Batch2","Group3",74644.3347841604,"1","1"
"Cell1525","SeuratProject",51652,7629,"Cell1525","Batch2","Group3",51691.7498506424,"1","1"
"Cell1526","SeuratProject",54929,7926,"Cell1526","Batch2","Group1",55380.6976273437,"1","1"
"Cell1527","SeuratProject",63276,8365,"Cell1527","Batch2","Group1",63376.7493515771,"1","1"
"Cell1528","SeuratProject",78404,9144,"Cell1528","Batch2","Group2",77908.7325410889,"1","1"
"Cell1529","SeuratProject",53341,7708,"Cell1529","Batch2","Group1",53221.5681176626,"1","1"
"Cell1530","SeuratProject",78691,9323,"Cell1530","Batch2","Group2",78731.4111464301,"1","1"
"Cell1531","SeuratProject",68450,8656,"Cell1531","Batch2","Group2",68697.1375435823,"1","1"
"Cell1532","SeuratProject",56947,8019,"Cell1532","Batch2","Group2",57391.530927736,"1","1"
"Cell1533","SeuratProject",48714,7405,"Cell1533","Batch2","Group1",48333.0801928649,"1","1"
"Cell1534","SeuratProject",60612,8313,"Cell1534","Batch2","Group1",60665.6252782343,"1","1"
"Cell1535","SeuratProject",56834,8022,"Cell1535","Batch2","Group4",56581.593620207,"1","1"
"Cell1536","SeuratProject",46620,7247,"Cell1536","Batch2","Group2",46752.3398429773,"1","1"
"Cell1537","SeuratProject",59632,8202,"Cell1537","Batch2","Group1",60064.9263275756,"1","1"
"Cell1538","SeuratProject",74958,9125,"Cell1538","Batch2","Group1",75331.1670929957,"1","1"
"Cell1539","SeuratProject",82612,9438,"Cell1539","Batch2","Group3",82463.2978616281,"1","1"
"Cell1540","SeuratProject",42634,6926,"Cell1540","Batch2","Group3",42950.3166696731,"1","1"
"Cell1541","SeuratProject",101971,10196,"Cell1541","Batch2","Group1",101159.070561932,"1","1"
"Cell1542","SeuratProject",47976,7416,"Cell1542","Batch2","Group1",48414.1528221699,"1","1"
"Cell1543","SeuratProject",58628,8108,"Cell1543","Batch2","Group4",59105.7119927799,"1","1"
"Cell1544","SeuratProject",50446,7555,"Cell1544","Batch2","Group1",50055.2453060459,"1","1"
"Cell1545","SeuratProject",44775,7095,"Cell1545","Batch2","Group1",44674.6575233079,"1","1"
"Cell1546","SeuratProject",65536,8502,"Cell1546","Batch2","Group1",65442.2804183965,"1","1"
"Cell1547","SeuratProject",58173,8089,"Cell1547","Batch2","Group1",58837.3324939216,"1","1"
"Cell1548","SeuratProject",52355,7698,"Cell1548","Batch2","Group1",52813.740546354,"1","1"
"Cell1549","SeuratProject",86473,9620,"Cell1549","Batch2","Group3",86693.8388907434,"1","1"
"Cell1550","SeuratProject",61203,8261,"Cell1550","Batch2","Group1",61194.4973948783,"1","1"
"Cell1551","SeuratProject",52234,7617,"Cell1551","Batch2","Group4",52050.3258346861,"1","1"
"Cell1552","SeuratProject",81054,9263,"Cell1552","Batch2","Group1",80042.2009710697,"1","1"
"Cell1553","SeuratProject",49756,7453,"Cell1553","Batch2","Group3",49585.1521846205,"1","1"
"Cell1554","SeuratProject",48161,7368,"Cell1554","Batch2","Group4",47871.8676389688,"1","1"
"Cell1555","SeuratProject",57409,8021,"Cell1555","Batch2","Group1",57998.3403096871,"1","1"
"Cell1556","SeuratProject",52064,7729,"Cell1556","Batch2","Group2",51864.8770192894,"1","1"
"Cell1557","SeuratProject",65463,8534,"Cell1557","Batch2","Group3",65219.2728406898,"1","1"
"Cell1558","SeuratProject",79306,9321,"Cell1558","Batch2","Group1",80074.9021805853,"1","1"
"Cell1559","SeuratProject",60649,8315,"Cell1559","Batch2","Group1",60632.5570511887,"1","1"
"Cell1560","SeuratProject",49877,7578,"Cell1560","Batch2","Group1",49798.6439587148,"1","1"
"Cell1561","SeuratProject",66419,8609,"Cell1561","Batch2","Group3",67006.636596524,"1","1"
"Cell1562","SeuratProject",55406,7896,"Cell1562","Batch2","Group2",55103.855069934,"1","1"
"Cell1563","SeuratProject",75284,9043,"Cell1563","Batch2","Group3",75449.7624549468,"1","1"
"Cell1564","SeuratProject",48526,7448,"Cell1564","Batch2","Group3",48401.6920964589,"1","1"
"Cell1565","SeuratProject",40369,6720,"Cell1565","Batch2","Group2",40216.1624264902,"1","1"
"Cell1566","SeuratProject",58390,8160,"Cell1566","Batch2","Group4",59244.4330703957,"1","1"
"Cell1567","SeuratProject",58590,8149,"Cell1567","Batch2","Group2",58971.3935452189,"1","1"
"Cell1568","SeuratProject",44105,7053,"Cell1568","Batch2","Group1",43883.2250164155,"1","1"
"Cell1569","SeuratProject",63503,8517,"Cell1569","Batch2","Group1",63987.648098544,"1","1"
"Cell1570","SeuratProject",67920,8764,"Cell1570","Batch2","Group1",68833.9214749264,"1","1"
"Cell1571","SeuratProject",50592,7617,"Cell1571","Batch2","Group1",50078.6319543694,"1","1"
"Cell1572","SeuratProject",61238,8321,"Cell1572","Batch2","Group4",61495.888407259,"1","1"
"Cell1573","SeuratProject",74135,9047,"Cell1573","Batch2","Group4",74416.7262673144,"1","1"
"Cell1574","SeuratProject",53400,7857,"Cell1574","Batch2","Group1",53061.9558719086,"1","1"
"Cell1575","SeuratProject",55507,7905,"Cell1575","Batch2","Group1",55573.7498740022,"1","1"
"Cell1576","SeuratProject",75053,9097,"Cell1576","Batch2","Group3",74793.8675200723,"1","1"
"Cell1577","SeuratProject",62835,8361,"Cell1577","Batch2","Group1",63308.604387408,"1","1"
"Cell1578","SeuratProject",63975,8422,"Cell1578","Batch2","Group1",64695.6130671917,"1","1"
"Cell1579","SeuratProject",49272,7443,"Cell1579","Batch2","Group3",49864.0511137775,"1","1"
"Cell1580","SeuratProject",63150,8365,"Cell1580","Batch2","Group1",62718.9456219563,"1","1"
"Cell1581","SeuratProject",63713,8438,"Cell1581","Batch2","Group3",62915.6498028288,"1","1"
"Cell1582","SeuratProject",56264,7959,"Cell1582","Batch2","Group4",56728.9828533615,"1","1"
"Cell1583","SeuratProject",38968,6609,"Cell1583","Batch2","Group2",39533.2045665879,"1","1"
"Cell1584","SeuratProject",63182,8347,"Cell1584","Batch2","Group1",63311.3821887237,"1","1"
"Cell1585","SeuratProject",48603,7391,"Cell1585","Batch2","Group3",48646.5752163692,"1","1"
"Cell1586","SeuratProject",57647,8027,"Cell1586","Batch2","Group2",56755.9681807209,"1","1"
"Cell1587","SeuratProject",55923,7812,"Cell1587","Batch2","Group1",55061.007027668,"1","1"
"Cell1588","SeuratProject",79348,9261,"Cell1588","Batch2","Group1",79742.4798201871,"1","1"
"Cell1589","SeuratProject",48005,7517,"Cell1589","Batch2","Group2",48089.4384045029,"1","1"
"Cell1590","SeuratProject",84781,9594,"Cell1590","Batch2","Group4",85472.4676862298,"1","1"
"Cell1591","SeuratProject",78306,9282,"Cell1591","Batch2","Group3",79425.7313795878,"1","1"
"Cell1592","SeuratProject",49090,7453,"Cell1592","Batch2","Group3",48740.22417667,"1","1"
"Cell1593","SeuratProject",57672,8165,"Cell1593","Batch2","Group1",58993.9264541139,"1","1"
"Cell1594","SeuratProject",39976,6756,"Cell1594","Batch2","Group1",40554.7602079581,"1","1"
"Cell1595","SeuratProject",55147,7973,"Cell1595","Batch2","Group3",55400.1755628729,"1","1"
"Cell1596","SeuratProject",64460,8458,"Cell1596","Batch2","Group3",63985.9988697107,"1","1"
"Cell1597","SeuratProject",45760,7189,"Cell1597","Batch2","Group1",46786.7557908972,"1","1"
"Cell1598","SeuratProject",52397,7765,"Cell1598","Batch2","Group1",52514.8020670853,"1","1"
"Cell1599","SeuratProject",68528,8733,"Cell1599","Batch2","Group4",68542.2931012075,"1","1"
"Cell1600","SeuratProject",67410,8534,"Cell1600","Batch2","Group1",66894.1993634026,"1","1"
"Cell1601","SeuratProject",62403,8357,"Cell1601","Batch2","Group3",62076.1682847782,"1","1"
"Cell1602","SeuratProject",82704,9350,"Cell1602","Batch2","Group3",82306.4897167087,"1","1"
"Cell1603","SeuratProject",48996,7498,"Cell1603","Batch2","Group3",49035.1814400013,"1","1"
"Cell1604","SeuratProject",46423,7251,"Cell1604","Batch2","Group2",46587.5507547528,"1","1"
"Cell1605","SeuratProject",107179,10398,"Cell1605","Batch2","Group1",106884.12166945,"1","1"
"Cell1606","SeuratProject",73101,8979,"Cell1606","Batch2","Group1",73842.746659923,"1","1"
"Cell1607","SeuratProject",45027,7087,"Cell1607","Batch2","Group3",44218.4903323672,"1","1"
"Cell1608","SeuratProject",81642,9384,"Cell1608","Batch2","Group1",81390.3263800966,"1","1"
"Cell1609","SeuratProject",69194,8799,"Cell1609","Batch2","Group3",68591.3852581203,"1","1"
"Cell1610","SeuratProject",42068,6906,"Cell1610","Batch2","Group2",41952.6653714912,"1","1"
"Cell1611","SeuratProject",51567,7557,"Cell1611","Batch2","Group3",50974.3925245264,"1","1"
"Cell1612","SeuratProject",41769,6865,"Cell1612","Batch2","Group1",41372.1878794005,"1","1"
"Cell1613","SeuratProject",83399,9435,"Cell1613","Batch2","Group3",82737.9902268212,"1","1"
"Cell1614","SeuratProject",59205,8095,"Cell1614","Batch2","Group3",59176.1085885809,"1","1"
"Cell1615","SeuratProject",59777,8187,"Cell1615","Batch2","Group3",60659.985984602,"1","1"
"Cell1616","SeuratProject",56807,8002,"Cell1616","Batch2","Group2",56897.416949268,"1","1"
"Cell1617","SeuratProject",91343,9825,"Cell1617","Batch2","Group3",91330.8467171622,"1","1"
"Cell1618","SeuratProject",55848,7906,"Cell1618","Batch2","Group2",56254.2261485654,"1","1"
"Cell1619","SeuratProject",49687,7485,"Cell1619","Batch2","Group1",49558.1528830193,"1","1"
"Cell1620","SeuratProject",57143,8069,"Cell1620","Batch2","Group2",56956.4265644957,"1","1"
"Cell1621","SeuratProject",37359,6542,"Cell1621","Batch2","Group2",37390.7353486477,"1","1"
"Cell1622","SeuratProject",51698,7606,"Cell1622","Batch2","Group1",51656.0299436308,"1","1"
"Cell1623","SeuratProject",84197,9527,"Cell1623","Batch2","Group2",83990.2424013533,"1","1"
"Cell1624","SeuratProject",57460,7986,"Cell1624","Batch2","Group1",56972.7558203291,"1","1"
"Cell1625","SeuratProject",62886,8419,"Cell1625","Batch2","Group2",62605.4285375382,"1","1"
"Cell1626","SeuratProject",39832,6762,"Cell1626","Batch2","Group1",39725.5931661681,"1","1"
"Cell1627","SeuratProject",70040,8799,"Cell1627","Batch2","Group1",70606.96186459,"1","1"
"Cell1628","SeuratProject",63212,8473,"Cell1628","Batch2","Group2",62916.0693491486,"1","1"
"Cell1629","SeuratProject",47398,7342,"Cell1629","Batch2","Group1",47189.7759418967,"1","1"
"Cell1630","SeuratProject",63413,8401,"Cell1630","Batch2","Group3",63693.8127200535,"1","1"
"Cell1631","SeuratProject",89763,9774,"Cell1631","Batch2","Group3",90243.4850441601,"1","1"
"Cell1632","SeuratProject",52982,7731,"Cell1632","Batch2","Group1",53592.6986723438,"1","1"
"Cell1633","SeuratProject",44966,7208,"Cell1633","Batch2","Group2",45132.0981580494,"1","1"
"Cell1634","SeuratProject",53486,7824,"Cell1634","Batch2","Group2",53239.3882371369,"1","1"
"Cell1635","SeuratProject",68711,8769,"Cell1635","Batch2","Group1",68827.7521939885,"1","1"
"Cell1636","SeuratProject",52576,7569,"Cell1636","Batch2","Group1",52418.888682168,"1","1"
"Cell1637","SeuratProject",54844,7804,"Cell1637","Batch2","Group2",55161.1721134865,"1","1"
"Cell1638","SeuratProject",58415,8056,"Cell1638","Batch2","Group1",58452.4699937398,"1","1"
"Cell1639","SeuratProject",68956,8717,"Cell1639","Batch2","Group1",68139.5677850162,"1","1"
"Cell1640","SeuratProject",49059,7487,"Cell1640","Batch2","Group2",49306.9441728592,"1","1"
"Cell1641","SeuratProject",81946,9437,"Cell1641","Batch2","Group1",81831.1580956681,"1","1"
"Cell1642","SeuratProject",55729,7954,"Cell1642","Batch2","Group1",56554.4512773337,"1","1"
"Cell1643","SeuratProject",64090,8483,"Cell1643","Batch2","Group1",64590.5984480831,"1","1"
"Cell1644","SeuratProject",51570,7730,"Cell1644","Batch2","Group3",51638.6262689525,"1","1"
"Cell1645","SeuratProject",62011,8290,"Cell1645","Batch2","Group1",61584.8659147901,"1","1"
"Cell1646","SeuratProject",80744,9368,"Cell1646","Batch2","Group1",80512.7178006419,"1","1"
"Cell1647","SeuratProject",40110,6797,"Cell1647","Batch2","Group3",40516.237225651,"1","1"
"Cell1648","SeuratProject",64730,8586,"Cell1648","Batch2","Group3",65071.6493549346,"1","1"
"Cell1649","SeuratProject",84262,9448,"Cell1649","Batch2","Group2",83413.8685542756,"1","1"
"Cell1650","SeuratProject",69819,8860,"Cell1650","Batch2","Group3",70126.413303583,"1","1"
"Cell1651","SeuratProject",52662,7659,"Cell1651","Batch2","Group1",52201.7275947895,"1","1"
"Cell1652","SeuratProject",49399,7400,"Cell1652","Batch2","Group1",49003.3563043386,"1","1"
"Cell1653","SeuratProject",61143,8161,"Cell1653","Batch2","Group3",60565.1936177342,"1","1"
"Cell1654","SeuratProject",67341,8703,"Cell1654","Batch2","Group2",67247.9360153282,"1","1"
"Cell1655","SeuratProject",80793,9318,"Cell1655","Batch2","Group1",81051.7577895251,"1","1"
"Cell1656","SeuratProject",68550,8704,"Cell1656","Batch2","Group4",68220.1911334999,"1","1"
"Cell1657","SeuratProject",59969,8261,"Cell1657","Batch2","Group3",59834.1428541988,"1","1"
"Cell1658","SeuratProject",74235,8908,"Cell1658","Batch2","Group3",74213.3015213608,"1","1"
"Cell1659","SeuratProject",51021,7576,"Cell1659","Batch2","Group1",50461.5647936152,"1","1"
"Cell1660","SeuratProject",56937,7948,"Cell1660","Batch2","Group2",57003.7739865267,"1","1"
"Cell1661","SeuratProject",45096,7076,"Cell1661","Batch2","Group2",45098.5717537007,"1","1"
"Cell1662","SeuratProject",56571,8005,"Cell1662","Batch2","Group2",57197.604564288,"1","1"
"Cell1663","SeuratProject",87793,9615,"Cell1663","Batch2","Group4",87690.7789088937,"1","1"
"Cell1664","SeuratProject",52292,7722,"Cell1664","Batch2","Group1",53270.9678194606,"1","1"
"Cell1665","SeuratProject",96060,9978,"Cell1665","Batch2","Group3",95162.6599192895,"1","1"
"Cell1666","SeuratProject",73415,8931,"Cell1666","Batch2","Group4",73222.4781998681,"1","1"
"Cell1667","SeuratProject",72297,8897,"Cell1667","Batch2","Group1",72112.8290826875,"1","1"
"Cell1668","SeuratProject",81933,9432,"Cell1668","Batch2","Group3",82335.8645036486,"1","1"
"Cell1669","SeuratProject",98780,10046,"Cell1669","Batch2","Group4",98374.053226676,"1","1"
"Cell1670","SeuratProject",47114,7400,"Cell1670","Batch2","Group1",47362.5046470977,"1","1"
"Cell1671","SeuratProject",55718,7912,"Cell1671","Batch2","Group1",56142.0425193881,"1","1"
"Cell1672","SeuratProject",63641,8469,"Cell1672","Batch2","Group3",63731.4579699244,"1","1"
"Cell1673","SeuratProject",80658,9314,"Cell1673","Batch2","Group1",80562.8914960354,"1","1"
"Cell1674","SeuratProject",43080,6901,"Cell1674","Batch2","Group1",43350.2285691157,"1","1"
"Cell1675","SeuratProject",78819,9362,"Cell1675","Batch2","Group4",79174.9193140239,"1","1"
"Cell1676","SeuratProject",50914,7576,"Cell1676","Batch2","Group3",51113.7328347423,"1","1"
"Cell1677","SeuratProject",65672,8535,"Cell1677","Batch2","Group2",65662.6998964713,"1","1"
"Cell1678","SeuratProject",73726,9070,"Cell1678","Batch2","Group2",74046.683668286,"1","1"
"Cell1679","SeuratProject",54138,7733,"Cell1679","Batch2","Group3",54332.5170892385,"1","1"
"Cell1680","SeuratProject",92499,9793,"Cell1680","Batch2","Group1",92107.0857229865,"1","1"
"Cell1681","SeuratProject",69015,8743,"Cell1681","Batch2","Group1",69948.5319892538,"1","1"
"Cell1682","SeuratProject",72230,8973,"Cell1682","Batch2","Group1",72187.0972551657,"1","1"
"Cell1683","SeuratProject",41489,6816,"Cell1683","Batch2","Group1",41432.6721943006,"1","1"
"Cell1684","SeuratProject",86097,9581,"Cell1684","Batch2","Group2",85904.9165154491,"1","1"
"Cell1685","SeuratProject",48134,7381,"Cell1685","Batch2","Group3",48080.8302932494,"1","1"
"Cell1686","SeuratProject",59992,8196,"Cell1686","Batch2","Group1",59963.2262408472,"1","1"
"Cell1687","SeuratProject",68956,8694,"Cell1687","Batch2","Group3",68635.713588875,"1","1"
"Cell1688","SeuratProject",59568,8215,"Cell1688","Batch2","Group1",60520.4107758096,"1","1"
"Cell1689","SeuratProject",42095,6997,"Cell1689","Batch2","Group1",42020.4423953025,"1","1"
"Cell1690","SeuratProject",46005,7137,"Cell1690","Batch2","Group1",46174.8258419627,"1","1"
"Cell1691","SeuratProject",71768,8950,"Cell1691","Batch2","Group1",72086.9271946489,"1","1"
"Cell1692","SeuratProject",59346,8189,"Cell1692","Batch2","Group2",59774.0986540704,"1","1"
"Cell1693","SeuratProject",67534,8642,"Cell1693","Batch2","Group2",67959.0138290137,"1","1"
"Cell1694","SeuratProject",55104,7911,"Cell1694","Batch2","Group3",54532.4037033718,"1","1"
"Cell1695","SeuratProject",57196,7969,"Cell1695","Batch2","Group2",56800.4537673818,"1","1"
"Cell1696","SeuratProject",40940,6767,"Cell1696","Batch2","Group1",40943.214731734,"1","1"
"Cell1697","SeuratProject",53025,7725,"Cell1697","Batch2","Group1",53036.4791124819,"1","1"
"Cell1698","SeuratProject",59893,8137,"Cell1698","Batch2","Group3",60792.6722647985,"1","1"
"Cell1699","SeuratProject",43075,7005,"Cell1699","Batch2","Group4",42838.0437387849,"1","1"
"Cell1700","SeuratProject",86558,9658,"Cell1700","Batch2","Group3",86418.5202252983,"1","1"
"Cell1701","SeuratProject",60124,8219,"Cell1701","Batch2","Group1",59803.8460349629,"1","1"
"Cell1702","SeuratProject",56549,7960,"Cell1702","Batch2","Group2",56630.706626567,"1","1"
"Cell1703","SeuratProject",59781,8170,"Cell1703","Batch2","Group1",59072.1295358921,"1","1"
"Cell1704","SeuratProject",70389,8749,"Cell1704","Batch2","Group3",70496.6377718584,"1","1"
"Cell1705","SeuratProject",59630,8279,"Cell1705","Batch2","Group2",60473.1149791143,"1","1"
"Cell1706","SeuratProject",65651,8588,"Cell1706","Batch2","Group1",65153.8735757957,"1","1"
"Cell1707","SeuratProject",87511,9618,"Cell1707","Batch2","Group1",88044.7038817307,"1","1"
"Cell1708","SeuratProject",54069,7825,"Cell1708","Batch2","Group1",54412.3536945557,"1","1"
"Cell1709","SeuratProject",60698,8313,"Cell1709","Batch2","Group2",60824.1926988035,"1","1"
"Cell1710","SeuratProject",62530,8453,"Cell1710","Batch2","Group4",62038.3224742815,"1","1"
"Cell1711","SeuratProject",65404,8563,"Cell1711","Batch2","Group2",64811.0961491611,"1","1"
"Cell1712","SeuratProject",74101,9017,"Cell1712","Batch2","Group1",73290.592168693,"1","1"
"Cell1713","SeuratProject",62180,8315,"Cell1713","Batch2","Group1",62108.85995381,"1","1"
"Cell1714","SeuratProject",62450,8375,"Cell1714","Batch2","Group1",62538.6726310903,"1","1"
"Cell1715","SeuratProject",70315,8754,"Cell1715","Batch2","Group2",70416.620636815,"1","1"
"Cell1716","SeuratProject",44232,7130,"Cell1716","Batch2","Group1",44791.2547155933,"1","1"
"Cell1717","SeuratProject",68327,8692,"Cell1717","Batch2","Group1",68899.4760941981,"1","1"
"Cell1718","SeuratProject",48584,7305,"Cell1718","Batch2","Group3",48560.1576455141,"1","1"
"Cell1719","SeuratProject",51316,7592,"Cell1719","Batch2","Group1",51016.7192663163,"1","1"
"Cell1720","SeuratProject",65595,8544,"Cell1720","Batch2","Group1",64525.0847489346,"1","1"
"Cell1721","SeuratProject",55280,7930,"Cell1721","Batch2","Group1",54924.2060752259,"1","1"
"Cell1722","SeuratProject",81933,9401,"Cell1722","Batch2","Group1",82328.2817191419,"1","1"
"Cell1723","SeuratProject",62589,8351,"Cell1723","Batch2","Group1",62554.2183401211,"1","1"
"Cell1724","SeuratProject",42657,6895,"Cell1724","Batch2","Group2",42668.6600087263,"1","1"
"Cell1725","SeuratProject",66499,8632,"Cell1725","Batch2","Group4",66885.4572590607,"1","1"
"Cell1726","SeuratProject",94209,10016,"Cell1726","Batch2","Group3",94427.2598967419,"1","1"
"Cell1727","SeuratProject",53686,7782,"Cell1727","Batch2","Group1",53860.7120429111,"1","1"
"Cell1728","SeuratProject",71242,8844,"Cell1728","Batch2","Group3",70919.1173608541,"1","1"
"Cell1729","SeuratProject",40184,6741,"Cell1729","Batch2","Group1",40498.6093168148,"1","1"
"Cell1730","SeuratProject",63468,8524,"Cell1730","Batch2","Group1",63044.9569122856,"1","1"
"Cell1731","SeuratProject",71525,8916,"Cell1731","Batch2","Group3",70944.5893911156,"1","1"
"Cell1732","SeuratProject",69838,8739,"Cell1732","Batch2","Group1",68922.3247792467,"1","1"
"Cell1733","SeuratProject",67620,8698,"Cell1733","Batch2","Group2",66989.7479693575,"1","1"
"Cell1734","SeuratProject",65329,8600,"Cell1734","Batch2","Group3",66365.2623268311,"1","1"
"Cell1735","SeuratProject",63595,8401,"Cell1735","Batch2","Group4",63461.8427060009,"1","1"
"Cell1736","SeuratProject",75622,9068,"Cell1736","Batch2","Group1",75858.5064342057,"1","1"
"Cell1737","SeuratProject",62894,8276,"Cell1737","Batch2","Group1",63672.8871615703,"1","1"
"Cell1738","SeuratProject",55799,7941,"Cell1738","Batch2","Group1",55747.398404769,"1","1"
"Cell1739","SeuratProject",61839,8342,"Cell1739","Batch2","Group4",61903.2412070773,"1","1"
"Cell1740","SeuratProject",66008,8538,"Cell1740","Batch2","Group3",66032.1070868537,"1","1"
"Cell1741","SeuratProject",65474,8436,"Cell1741","Batch2","Group3",64514.207215788,"1","1"
"Cell1742","SeuratProject",53754,7777,"Cell1742","Batch2","Group2",53740.3508402263,"1","1"
"Cell1743","SeuratProject",69489,8772,"Cell1743","Batch2","Group3",69247.9603302434,"1","1"
"Cell1744","SeuratProject",57505,7995,"Cell1744","Batch2","Group1",57420.1474422756,"1","1"
"Cell1745","SeuratProject",73456,8888,"Cell1745","Batch2","Group1",71868.0994861985,"1","1"
"Cell1746","SeuratProject",58707,8041,"Cell1746","Batch2","Group1",58509.6607792855,"1","1"
"Cell1747","SeuratProject",65801,8540,"Cell1747","Batch2","Group2",65848.5659420638,"1","1"
"Cell1748","SeuratProject",77295,9227,"Cell1748","Batch2","Group1",76436.8343691545,"1","1"
"Cell1749","SeuratProject",67154,8656,"Cell1749","Batch2","Group2",67368.4238573171,"1","1"
"Cell1750","SeuratProject",51945,7651,"Cell1750","Batch2","Group1",51888.0267645036,"1","1"
"Cell1751","SeuratProject",68602,8707,"Cell1751","Batch2","Group4",67850.9091517521,"1","1"
"Cell1752","SeuratProject",63796,8436,"Cell1752","Batch2","Group1",63632.2900177538,"1","1"
"Cell1753","SeuratProject",47962,7379,"Cell1753","Batch2","Group2",48189.0263987242,"1","1"
"Cell1754","SeuratProject",53052,7706,"Cell1754","Batch2","Group4",52923.5234596778,"1","1"
"Cell1755","SeuratProject",67407,8593,"Cell1755","Batch2","Group2",67175.4706103983,"1","1"
"Cell1756","SeuratProject",92031,9940,"Cell1756","Batch2","Group2",92975.6084203584,"1","1"
"Cell1757","SeuratProject",55409,7924,"Cell1757","Batch2","Group1",55695.334347497,"1","1"
"Cell1758","SeuratProject",55456,7911,"Cell1758","Batch2","Group3",55423.1658112245,"1","1"
"Cell1759","SeuratProject",37704,6491,"Cell1759","Batch2","Group1",37618.7367541836,"1","1"
"Cell1760","SeuratProject",47514,7406,"Cell1760","Batch2","Group1",47722.3184706875,"1","1"
"Cell1761","SeuratProject",41890,6928,"Cell1761","Batch2","Group1",41831.4377424147,"1","1"
"Cell1762","SeuratProject",59556,8224,"Cell1762","Batch2","Group1",59786.0427783868,"1","1"
"Cell1763","SeuratProject",56839,8045,"Cell1763","Batch2","Group1",56885.7448958635,"1","1"
"Cell1764","SeuratProject",44920,7042,"Cell1764","Batch2","Group3",44852.7031498694,"1","1"
"Cell1765","SeuratProject",54156,7895,"Cell1765","Batch2","Group3",54829.165384581,"1","1"
"Cell1766","SeuratProject",78462,9244,"Cell1766","Batch2","Group3",78596.4897928552,"1","1"
"Cell1767","SeuratProject",71649,8844,"Cell1767","Batch2","Group3",71322.1098899325,"1","1"
"Cell1768","SeuratProject",77377,9254,"Cell1768","Batch2","Group1",76829.2160780461,"1","1"
"Cell1769","SeuratProject",69816,8766,"Cell1769","Batch2","Group2",69456.4284399624,"1","1"
"Cell1770","SeuratProject",59472,8179,"Cell1770","Batch2","Group1",59806.3712137126,"1","1"
"Cell1771","SeuratProject",62148,8142,"Cell1771","Batch2","Group3",61806.9966303313,"1","1"
"Cell1772","SeuratProject",44792,7125,"Cell1772","Batch2","Group1",44487.8456458988,"1","1"
"Cell1773","SeuratProject",67845,8647,"Cell1773","Batch2","Group4",67803.2752523583,"1","1"
"Cell1774","SeuratProject",51816,7611,"Cell1774","Batch2","Group3",50976.4362548149,"1","1"
"Cell1775","SeuratProject",52327,7717,"Cell1775","Batch2","Group1",52490.7492862934,"1","1"
"Cell1776","SeuratProject",70360,8841,"Cell1776","Batch2","Group2",71281.3326260554,"1","1"
"Cell1777","SeuratProject",55389,7899,"Cell1777","Batch2","Group1",55375.6385852278,"1","1"
"Cell1778","SeuratProject",55716,8003,"Cell1778","Batch2","Group4",56423.3337290578,"1","1"
"Cell1779","SeuratProject",57684,8066,"Cell1779","Batch2","Group1",57449.0368552614,"1","1"
"Cell1780","SeuratProject",48449,7328,"Cell1780","Batch2","Group1",48691.9250513004,"1","1"
"Cell1781","SeuratProject",58809,8133,"Cell1781","Batch2","Group3",58227.5232516449,"1","1"
"Cell1782","SeuratProject",57961,8046,"Cell1782","Batch2","Group3",58861.30169887,"1","1"
"Cell1783","SeuratProject",61063,8266,"Cell1783","Batch2","Group3",61673.8290130899,"1","1"
"Cell1784","SeuratProject",50311,7560,"Cell1784","Batch2","Group3",50074.6948446467,"1","1"
"Cell1785","SeuratProject",60183,8204,"Cell1785","Batch2","Group1",59588.2610186789,"1","1"
"Cell1786","SeuratProject",62268,8280,"Cell1786","Batch2","Group1",61745.2888240382,"1","1"
"Cell1787","SeuratProject",61772,8274,"Cell1787","Batch2","Group1",62396.933353894,"1","1"
"Cell1788","SeuratProject",57777,8068,"Cell1788","Batch2","Group1",57790.9509059312,"1","1"
